phase,method_or_variant,instance,seed,command,status,started_at,finished_at,runtime_seconds,return_code,output_dir,log_path,error_message
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,107,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 107 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s107 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T01:36:48+00:00,2026-09-05T02:01:42+00:00,1493.996354,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s107,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s107.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,108,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 108 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s108 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T01:38:00+00:00,2026-09-05T02:02:24+00:00,1464.703812,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s108,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s108.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,109,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 109 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s109 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T01:38:29+00:00,2026-09-05T02:00:20+00:00,1311.048985,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s109,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s109.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,110,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 110 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s110 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T01:39:45+00:00,2026-09-05T02:04:26+00:00,1481.10735,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s110,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s110.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,111,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 111 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s111 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T01:52:51+00:00,2026-09-05T02:17:55+00:00,1504.493157,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s111,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s111.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,112,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 112 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s112 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T01:56:21+00:00,2026-09-05T02:16:35+00:00,1213.581899,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s112,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s112.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,113,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 113 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s113 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T01:56:30+00:00,2026-09-05T02:16:14+00:00,1184.308541,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s113,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s113.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,114,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 114 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s114 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T01:59:48+00:00,2026-09-05T02:24:34+00:00,1486.172152,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s114,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s114.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,115,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 115 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s115 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T02:00:04+00:00,2026-09-05T02:24:27+00:00,1463.667398,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s115,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s115.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,116,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 116 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s116 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T02:00:20+00:00,2026-09-05T02:25:30+00:00,1510.235526,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s116,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s116.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,117,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 117 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s117 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T02:01:03+00:00,2026-09-05T02:26:05+00:00,1502.593597,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s117,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s117.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,118,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 118 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s118 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T02:01:42+00:00,2026-09-05T02:29:15+00:00,1652.465362,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s118,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s118.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,119,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 119 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s119 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T02:02:24+00:00,2026-09-05T02:25:51+00:00,1407.134227,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s119,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s119.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,120,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 120 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s120 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T02:04:26+00:00,2026-09-05T02:26:16+00:00,1309.748576,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s120,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s120.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,121,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 121 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s121 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T02:16:14+00:00,2026-09-05T02:39:45+00:00,1410.923935,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s121,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s121.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,122,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 122 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s122 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T02:16:35+00:00,2026-09-05T02:33:55+00:00,1040.624034,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s122,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s122.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,123,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 123 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s123 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T02:17:55+00:00,2026-09-05T02:41:38+00:00,1423.144916,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s123,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s123.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,124,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 124 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s124 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T02:24:27+00:00,2026-09-05T02:47:34+00:00,1386.391391,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s124,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s124.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,125,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 125 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s125 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T02:24:34+00:00,2026-09-05T02:46:49+00:00,1334.102224,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s125,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s125.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,126,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 126 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s126 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T02:25:30+00:00,2026-09-05T02:46:34+00:00,1264.373341,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s126,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s126.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,127,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 127 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s127 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T02:25:51+00:00,2026-09-05T02:49:54+00:00,1442.317245,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s127,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s127.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,128,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 128 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s128 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T02:26:05+00:00,2026-09-05T02:48:34+00:00,1349.278651,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s128,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s128.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,129,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 129 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s129 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T02:26:16+00:00,2026-09-05T02:50:51+00:00,1475.273856,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s129,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s129.log,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,130,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 130 --method proposed_nsga2_bs --experiment-id p12b__V2_fixw__KOV_WH_N_AW4__s130 --output-dir results\revision_final_30seed_nofg\p12b\V2_fixw --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V2_fixed_weights --sorting-rule-mode sampled_pool --adaptive-weight-mode fixed --fixed-beam-w1 0.5 --fixed-beam-w2 0.5 --fixed-beam-lambda 0.1 --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T02:29:15+00:00,2026-09-05T02:48:22+00:00,1147.45515,0,results\revision_final_30seed_nofg\p12b\V2_fixw\p12b__V2_fixw__KOV_WH_N_AW4__s130,results\revision_final_30seed_nofg\logs\p12b__V2_fixw__KOV_WH_N_AW4__s130.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,101,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 101 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s101 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T04:50:59+00:00,2026-09-05T05:10:05+00:00,1146.04802,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s101,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s101.log,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,102,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Narrow_AW_4 --seeds 102 --method proposed_nsga2_bs --experiment-id p12b__V3_um__KOV_WH_N_AW4__s102 --output-dir results\revision_final_30seed_nofg\p12b\V3_um --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V3_uniform_mutation --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode uniform --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-05T04:51:20+00:00,2026-09-05T05:09:05+00:00,1064.496071,0,results\revision_final_30seed_nofg\p12b\V3_um\p12b__V3_um__KOV_WH_N_AW4__s102,results\revision_final_30seed_nofg\logs\p12b__V3_um__KOV_WH_N_AW4__s102.log,
