comparison_group,instance,method_or_variant,seed,hypervolume,igd_plus,osd,nondominated_solution_count,archive_size_rank_0_3,unique_layout_signature_count_rank_0_3,runtime_seconds,reference_front_size,normalization_scope,archive_scope,hv_reference_point
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,112,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,18,18,1027.410107,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,113,0.808588293650794,0.30090202489904666,0.3233114189471303,4,20,20,1120.148949,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,114,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,18,18,1129.294533,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,115,0.8105649801587305,0.30090202489904666,0.27411935445158137,5,22,22,1016.258124,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,116,1.2402500000000003,0.0375,0.0,1,11,11,1056.551078,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,117,0.8759603174603177,0.21518977938313305,0.0,1,17,17,1085.328906,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,118,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,17,17,1060.701745,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,119,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,18,18,1134.348798,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,120,1.2402500000000003,0.0375,0.0,1,11,11,1133.442811,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,121,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,20,20,1115.963629,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,122,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,19,19,1092.7025,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,123,1.2402500000000003,0.0375,0.0,1,13,13,1084.047635,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,124,1.2577976190476194,0.02221003953191147,0.0,1,16,16,951.0850282,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,125,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,16,16,1081.638984,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,126,0.789683531746032,0.30090202489904666,0.2686009643146396,4,18,18,993.9138308,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,127,1.2577976190476194,0.02221003953191147,0.0,1,14,14,1137.12647,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,128,0.938121031746032,0.2531692188814606,0.30789500035332024,4,25,25,928.1733489,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,129,1.2402500000000003,0.0375,0.0,1,13,13,1043.828065,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V2_fixed_weights,130,1.2402500000000003,0.0375,0.0,1,10,10,1113.927434,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,101,1.3260089285714287,0.0,0.08716733002700197,2,16,16,984.5028939,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,102,1.2402500000000003,0.0375,0.0,1,13,13,1039.079631,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,103,1.2402500000000003,0.0375,0.0,1,18,18,1047.707101,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,104,1.3260089285714287,0.0,0.08716733002700197,2,17,17,1094.835866,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,105,1.2402500000000003,0.0375,0.0,1,11,11,981.2547528,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,106,1.2402500000000003,0.0375,0.0,1,14,14,1054.153628,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,107,1.3260089285714287,0.0,0.08716733002700197,2,12,12,971.0317031,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,108,0.8329310515873019,0.30090202489904666,0.32072094945298296,4,25,25,1001.082485,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,109,1.3260089285714287,0.0,0.08716733002700197,2,12,12,1019.991659,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,110,0.89443501984127,0.21518977938313305,0.164781118898303,2,24,24,1113.172994,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,111,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,21,21,1137.7489,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,112,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,17,17,957.3880608,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,113,0.8759603174603177,0.21518977938313305,0.0,1,18,18,931.6545982,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,114,1.2402500000000003,0.0375,0.0,1,17,17,1030.609,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,115,0.8105649801587305,0.30090202489904666,0.27411935445158137,5,23,23,1035.513938,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,116,1.2402500000000003,0.0375,0.0,1,15,15,1048.930964,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,117,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,17,17,1074.492052,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,118,0.8410714285714289,0.23917901610251113,0.0,1,15,15,951.6570188,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,119,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,22,22,1076.197441,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,120,1.3260089285714287,0.0,0.08716733002700197,2,6,6,1004.278901,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,121,0.9134484126984129,0.23917901610251113,0.1609455794345992,3,22,22,931.1649591,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,122,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,18,18,1090.715689,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,123,1.2402500000000003,0.0375,0.0,1,16,16,1038.995257,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,124,0.789683531746032,0.30090202489904666,0.2686009643146396,4,31,31,1065.577476,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,125,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,19,19,948.7756841,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,126,0.8759603174603177,0.21518977938313305,0.0,1,18,18,956.9704971,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,127,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,15,15,1076.202151,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,128,1.2402500000000003,0.0375,0.0,1,18,18,1026.888803,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,129,1.2402500000000003,0.0375,0.0,1,13,13,1052.830998,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V3_uniform_mutation,130,1.3260089285714287,0.0,0.08716733002700197,2,18,18,1070.556551,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,101,1.3260089285714287,0.0,0.08716733002700197,2,15,15,932.9348482,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,102,1.2402500000000003,0.0375,0.0,1,13,13,1012.894429,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,103,1.2402500000000003,0.0375,0.0,1,18,18,975.9027013,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,104,1.3260089285714287,0.0,0.08716733002700197,2,17,17,1016.9573,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,105,1.2402500000000003,0.0375,0.0,1,14,14,1002.658359,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,106,1.2402500000000003,0.0375,0.0,1,18,18,964.4001215,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,107,1.2402500000000003,0.0375,0.0,1,14,14,1040.394741,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,108,1.2402500000000003,0.0375,0.0,1,11,11,1045.255703,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,109,1.2402500000000003,0.0375,0.0,1,17,17,1009.7552,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,110,0.89443501984127,0.21518977938313305,0.164781118898303,2,23,23,1057.223859,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,111,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,17,17,1099.879811,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,112,0.789683531746032,0.30090202489904666,0.2686009643146396,4,24,24,1021.529884,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,113,0.808588293650794,0.30090202489904666,0.3233114189471303,4,19,19,1033.959596,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,114,0.789683531746032,0.30090202489904666,0.2686009643146396,4,21,21,1050.44861,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,115,0.8105649801587305,0.30090202489904666,0.27411935445158137,5,23,23,1028.691903,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,116,1.2402500000000003,0.0375,0.0,1,14,14,985.6307398,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,117,0.8759603174603177,0.21518977938313305,0.0,1,16,16,1043.348512,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,118,0.8410714285714289,0.23917901610251113,0.0,1,14,14,879.3027967,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,119,0.8293625992063495,0.30090202489904666,0.25907322276210504,4,29,29,925.2151913,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,120,1.3260089285714287,0.0,0.08716733002700197,2,15,15,976.5285933,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,121,0.8280039682539685,0.30090202489904666,0.3338775306977399,3,23,23,969.4281025,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,122,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,23,23,986.3579323,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,123,1.2402500000000003,0.0375,0.0,1,16,16,921.9007417,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,124,0.8759603174603177,0.21518977938313305,0.0,1,28,28,855.413447,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,125,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,19,19,876.1635548,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,126,0.8280039682539685,0.30090202489904666,0.3338775306977399,3,21,21,872.4446376,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,127,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,17,17,945.0177827,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,128,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,21,21,917.3431624,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,129,1.2402500000000003,0.0375,0.0,1,18,18,819.1287833,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V4_no_symmetry_breaking,130,1.3260089285714287,0.0,0.08716733002700197,2,13,13,890.472154,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,101,0.8280039682539685,0.30090202489904666,0.3338775306977399,3,20,20,869.9649425,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,102,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,19,19,858.9992707,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,103,1.2402500000000003,0.0375,0.0,1,14,14,862.4782717,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,104,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,15,15,858.0495114,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,105,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,26,26,895.2401486,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,106,1.2577976190476194,0.02221003953191147,0.0,1,16,16,765.6913672,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,107,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,22,22,874.6052475,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,108,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,20,20,831.2595876,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,109,0.808588293650794,0.30090202489904666,0.3233114189471303,4,30,30,849.7363417,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,110,1.2402500000000003,0.0375,0.0,1,17,17,571.9614793,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,111,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,26,26,851.5742523,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,112,1.2577976190476194,0.02221003953191147,0.0,1,15,15,824.8521379,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,113,1.2402500000000003,0.0375,0.0,1,17,17,821.6964877,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,114,0.808588293650794,0.30090202489904666,0.3233114189471303,4,17,17,707.4816527,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,115,1.2402500000000003,0.0375,0.0,1,14,14,862.0807498,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,116,0.9670833333333334,0.1637780741242064,0.0,1,10,10,883.9003038,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,117,1.2577976190476194,0.02221003953191147,0.0,1,19,19,742.0446261,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,118,1.2402500000000003,0.0375,0.0,1,16,16,801.7516646,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,119,0.789683531746032,0.30090202489904666,0.2686009643146396,4,30,30,878.5495375,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,120,0.8759603174603177,0.21518977938313305,0.0,1,18,18,892.9557838,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,121,1.2402500000000003,0.0375,0.0,1,14,14,1001.14844,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,122,0.8410714285714289,0.23917901610251113,0.0,1,16,16,1001.287708,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,123,0.789683531746032,0.30090202489904666,0.2686009643146396,4,22,22,924.5951985,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,124,1.2402500000000003,0.0375,0.0,1,15,15,932.4681842,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,125,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,27,27,857.4525527,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,126,1.2402500000000003,0.0375,0.0,1,17,17,961.9163102,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,127,1.3260089285714287,0.0,0.08716733002700197,2,17,17,963.4445671,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,128,1.2577976190476194,0.02221003953191147,0.0,1,22,22,1081.340803,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,129,0.7855952380952382,0.30090202489904666,0.3353458610123654,3,16,16,1079.401296,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,demo_layout_door_left_AW_2,V5_random_feasible_start_spacing,130,1.2402500000000003,0.0375,0.0,1,11,11,1014.853954,2,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,101,1.0081081891254529,0.17357670327574523,0.0,1,21,21,1342.195444,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,102,1.0081081891254529,0.17357670327574523,0.0,1,21,21,1310.52242,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,103,1.0081081891254529,0.17357670327574523,0.0,1,21,21,1607.05755,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,104,1.0081081891254529,0.17357670327574523,0.0,1,19,19,1400.049896,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,105,0.4953957800511509,0.6425578873713832,0.3994800878500597,3,23,23,1465.774773,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,106,1.0081081891254529,0.17357670327574523,0.0,1,17,17,1057.595592,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,107,1.0081081891254529,0.17357670327574523,0.0,1,21,21,1548.501445,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,108,1.0081081891254529,0.17357670327574523,0.0,1,22,22,1504.824493,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,109,1.0081081891254529,0.17357670327574523,0.0,1,22,22,1341.295793,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,110,1.0081081891254529,0.17357670327574523,0.0,1,20,20,1354.231991,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,111,0.42828737295313396,0.6425578873713832,0.33923334638372143,3,25,25,1545.313667,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,112,0.4461739940047166,0.596021022994121,0.473918036147423,2,22,22,1257.840591,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,113,0.4731155898130004,0.596021022994121,0.340137147421889,3,25,25,1230.711564,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,114,1.0081081891254529,0.17357670327574523,0.0,1,21,21,1533.486117,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,115,1.0081081891254529,0.17357670327574523,0.0,1,22,22,1498.893381,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,116,1.0081081891254529,0.17357670327574523,0.0,1,17,17,1692.181849,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,117,0.4731155898130004,0.596021022994121,0.340137147421889,3,26,26,1539.554183,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,V0_full_proposed,118,1.0081081891254529,0.17357670327574523,0.0,1,24,24,1693.995027,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
