comparison_group,method_or_variant,instance,metric,n,mean,std,median,iqr,min,max,sampling_unit,independence_note
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Wide_AW_5,hypervolume,30,1.2252059432363607,0.040921589138187726,1.2326771690563414,0.0,1.0085403944569034,1.2326771690563414,seed within one instance,
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Wide_AW_5,igd_plus,30,0.0024214789913237496,0.013262986660728742,0.0,0.0,0.0,0.07264436973971249,seed within one instance,
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Wide_AW_5,osd,30,0.33382630291573323,0.019622702951370603,0.33740890193096273,0.0,0.22993093147407395,0.33740890193096273,seed within one instance,
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Wide_AW_5,nondominated_solution_count,30,2.966666666666667,0.18257418583505533,3.0,0.0,2.0,3.0,seed within one instance,
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Wide_AW_5,archive_size_rank_0_3,30,20.7,2.4374944739106237,20.5,3.0,17.0,26.0,seed within one instance,
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Wide_AW_5,unique_layout_signature_count_rank_0_3,30,20.7,2.4374944739106237,20.5,3.0,17.0,26.0,seed within one instance,
phase12c,V6_depth15_beam_default,Gyorgy-KOVACS_WH_Wide_AW_5,runtime_seconds,30,1414.0087841666661,79.31109239118102,1420.0784069000001,78.11177622500327,1176.8127752,1550.991265500008,seed within one instance,
phase12c,V6_depth15_beam_default,demo_layout_door_left_AW_2,hypervolume,30,1.0089983074361824,0.2963605427094043,1.2220011098779138,0.5650482103218647,0.6505160932297449,1.3235682574916763,seed within one instance,
phase12c,V6_depth15_beam_default,demo_layout_door_left_AW_2,igd_plus,30,0.17417136222537402,0.17444313347891807,0.0375,0.3474045099532854,0.0,0.381794179811947,seed within one instance,
phase12c,V6_depth15_beam_default,demo_layout_door_left_AW_2,osd,30,0.16642457451200307,0.17952187659283136,0.1003726154114542,0.35295540624560173,0.0,0.4189326163110681,seed within one instance,
phase12c,V6_depth15_beam_default,demo_layout_door_left_AW_2,nondominated_solution_count,30,2.1666666666666665,1.2617266038997932,2.0,2.0,1.0,5.0,seed within one instance,
phase12c,V6_depth15_beam_default,demo_layout_door_left_AW_2,archive_size_rank_0_3,30,18.566666666666666,4.868500677885822,18.0,6.75,10.0,27.0,seed within one instance,
phase12c,V6_depth15_beam_default,demo_layout_door_left_AW_2,unique_layout_signature_count_rank_0_3,30,18.566666666666666,4.868500677885822,18.0,6.75,10.0,27.0,seed within one instance,
phase12c,V6_depth15_beam_default,demo_layout_door_left_AW_2,runtime_seconds,30,1103.7611240966667,65.42675041326383,1097.9201539999995,87.11188345000483,939.3113594000024,1246.587294900004,seed within one instance,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,hypervolume,30,1.11092196969697,0.07006109924858185,1.1312466329966333,0.0845477693602692,0.9550991582491586,1.2318897306397307,seed within one instance,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,igd_plus,30,0.07248431248832625,0.03131273115967801,0.06721074872410562,0.026326337785488832,0.0,0.13439370396178643,seed within one instance,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,osd,30,0.3703017460218096,0.08881277348144533,0.336950938131621,0.12181884106003477,0.26945169366350447,0.564235762321947,seed within one instance,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,nondominated_solution_count,30,4.8,0.8469010445797931,5.0,1.0,3.0,7.0,seed within one instance,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,archive_size_rank_0_3,30,33.5,5.781957668710366,34.0,6.0,24.0,47.0,seed within one instance,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,unique_layout_signature_count_rank_0_3,30,33.5,5.781957668710366,34.0,6.0,24.0,47.0,seed within one instance,
phase12c,V7_beam_plus1_depth_default,AT_S_comercial_layout_AW_3,runtime_seconds,30,141.63343104333424,14.610085081350153,141.46266565000406,18.282311975002813,118.22633190000488,165.24833919999946,seed within one instance,
phase12c,V7_beam_plus1_depth_default,Gyorgy-KOVACS_WH_Narrow_AW_4,hypervolume,30,1.252136709956711,0.24099792632367423,1.3310000000000004,0.0,0.4928026490922015,1.3310000000000004,seed within one instance,
phase12c,V7_beam_plus1_depth_default,Gyorgy-KOVACS_WH_Narrow_AW_4,igd_plus,30,0.061841071479702116,0.1889309202359625,0.0,0.0,0.0,0.6432669578050724,seed within one instance,
phase12c,V7_beam_plus1_depth_default,Gyorgy-KOVACS_WH_Narrow_AW_4,osd,30,0.0479448070659032,0.1477121932393601,0.0,0.0,0.0,0.5439070267654649,seed within one instance,
phase12c,V7_beam_plus1_depth_default,Gyorgy-KOVACS_WH_Narrow_AW_4,nondominated_solution_count,30,1.3,0.952311163288627,1.0,0.0,1.0,5.0,seed within one instance,
phase12c,V7_beam_plus1_depth_default,Gyorgy-KOVACS_WH_Narrow_AW_4,archive_size_rank_0_3,30,22.3,2.16794833886788,22.0,2.0,18.0,27.0,seed within one instance,
phase12c,V7_beam_plus1_depth_default,Gyorgy-KOVACS_WH_Narrow_AW_4,unique_layout_signature_count_rank_0_3,30,22.3,2.16794833886788,22.0,2.0,18.0,27.0,seed within one instance,
phase12c,V7_beam_plus1_depth_default,Gyorgy-KOVACS_WH_Narrow_AW_4,runtime_seconds,30,1483.8403591600008,144.4863370673758,1485.2268316499976,218.1565050749996,1204.3606421000004,1739.7542640000029,seed within one instance,
phase12c,V7_beam_plus1_depth_default,Gyorgy-KOVACS_WH_Wide_AW_5,hypervolume,30,1.2175936482810028,0.056832215225939064,1.2326771690563414,0.0,1.0085403944569034,1.2326771690563414,seed within one instance,
phase12c,V7_beam_plus1_depth_default,Gyorgy-KOVACS_WH_Wide_AW_5,igd_plus,30,0.005201380921715599,0.018437591199448735,0.0,0.0,0.0,0.07264436973971249,seed within one instance,
phase12c,V7_beam_plus1_depth_default,Gyorgy-KOVACS_WH_Wide_AW_5,osd,30,0.33207358064806625,0.02951484880031318,0.33740890193096273,0.0,0.22993093147407395,0.392305204357841,seed within one instance,
phase12c,V7_beam_plus1_depth_default,Gyorgy-KOVACS_WH_Wide_AW_5,nondominated_solution_count,30,2.9,0.3051285766293647,3.0,0.0,2.0,3.0,seed within one instance,
phase12c,V7_beam_plus1_depth_default,Gyorgy-KOVACS_WH_Wide_AW_5,archive_size_rank_0_3,30,23.4,2.3133793761359236,24.0,3.75,19.0,28.0,seed within one instance,
phase12c,V7_beam_plus1_depth_default,Gyorgy-KOVACS_WH_Wide_AW_5,unique_layout_signature_count_rank_0_3,30,23.4,2.3133793761359236,24.0,3.75,19.0,28.0,seed within one instance,
phase12c,V7_beam_plus1_depth_default,Gyorgy-KOVACS_WH_Wide_AW_5,runtime_seconds,30,1607.907243033333,176.18513059743825,1591.2000431999986,257.3291323750018,1151.8865801999927,1921.1059661000036,seed within one instance,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,hypervolume,30,0.9458800406955236,0.2938656413293839,0.7652860710321866,0.5884221698113208,0.6505160932297449,1.3235682574916763,seed within one instance,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,igd_plus,30,0.2085290381568902,0.17059135746783172,0.2808489357171321,0.34429417981194704,0.0,0.381794179811947,seed within one instance,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,osd,30,0.18060965568146517,0.1988589124775475,0.0501863077057271,0.4176956395468055,0.0,0.4189326163110681,seed within one instance,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,nondominated_solution_count,30,2.066666666666667,1.1724814044061258,1.5,2.0,1.0,4.0,seed within one instance,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,archive_size_rank_0_3,30,19.433333333333334,4.938821116722948,18.5,7.75,8.0,27.0,seed within one instance,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,unique_layout_signature_count_rank_0_3,30,19.433333333333334,4.938821116722948,18.5,7.75,8.0,27.0,seed within one instance,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,runtime_seconds,30,1302.4086997933316,138.17304090967735,1299.6543853999974,90.58301137499075,687.3322897999897,1467.892619899998,seed within one instance,
