comparison_group,method_or_variant,source_phase,source_manifest_label,source_relative_root,instance,seed,archive_scope,archive_record_count,unique_signature_count,configured_max_depth,runtime_seconds,archive_index_path,run_metadata_path,manifest_output_dir
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,110,final feasible rank 0-3,22,22,30,1313.5574112999893,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s110/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_110/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s110/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_110/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s110
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,111,final feasible rank 0-3,24,24,30,1531.6941216999985,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s111
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,112,final feasible rank 0-3,27,27,30,1699.4558445000002,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s112/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_112/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s112/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_112/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s112
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,113,final feasible rank 0-3,23,23,30,1357.8607991000026,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s113/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_113/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s113/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_113/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s113
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,114,final feasible rank 0-3,26,26,30,1739.7542640000029,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s114/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_114/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s114/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_114/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s114
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,115,final feasible rank 0-3,19,19,30,1424.9855492999923,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s115/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_115/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s115/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_115/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s115
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,116,final feasible rank 0-3,24,24,30,1553.5283962000103,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s116/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_116/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s116/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_116/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s116
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,117,final feasible rank 0-3,23,23,30,1728.2705805000005,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s117/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_117/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s117/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_117/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s117
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,118,final feasible rank 0-3,23,23,30,1204.3606421000004,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s118/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_118/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s118/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_118/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s118
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,119,final feasible rank 0-3,27,27,30,1384.2545916999952,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s119/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_119/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s119/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_119/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s119
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,120,final feasible rank 0-3,22,22,30,1561.8704209999996,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s120/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_120/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s120/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_120/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s120
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,121,final feasible rank 0-3,20,20,30,1272.4490671000094,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s121/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_121/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s121/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_121/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s121
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,122,final feasible rank 0-3,21,21,30,1539.5645247000066,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s122/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_122/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s122/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_122/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s122
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,123,final feasible rank 0-3,24,24,30,1597.3989083999913,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s123/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_123/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s123/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_123/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s123
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,124,final feasible rank 0-3,21,21,30,1586.5621174000116,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s124/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_124/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s124/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_124/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s124
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,125,final feasible rank 0-3,20,20,30,1351.4815004999982,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s125/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_125/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s125/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_125/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s125
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,126,final feasible rank 0-3,23,23,30,1676.6216980000027,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s126/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_126/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s126/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_126/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s126
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,127,final feasible rank 0-3,25,25,30,1591.6106610999996,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s127/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_127/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s127/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_127/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s127
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,128,final feasible rank 0-3,20,20,30,1514.2642263000016,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s128/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_128/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s128/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_128/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s128
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,129,final feasible rank 0-3,21,21,30,1653.562874700001,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s129/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_129/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s129/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_129/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s129
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Narrow_AW_4,130,final feasible rank 0-3,22,22,30,1412.952851199996,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s130/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_130/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_N_AW4__s130/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_130/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_N_AW4__s130
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,101,final feasible rank 0-3,24,24,30,1668.6782759000052,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s101/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_101/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s101/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_101/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s101
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,102,final feasible rank 0-3,20,20,30,1592.3900267999998,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s102/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_102/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s102/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_102/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s102
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,103,final feasible rank 0-3,21,21,30,1868.0166063999932,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s103/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_103/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s103/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_103/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s103
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,104,final feasible rank 0-3,25,25,30,1733.925622900002,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s104/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_104/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s104/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_104/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s104
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,105,final feasible rank 0-3,24,24,30,1480.2386478999979,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s105/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_105/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s105/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_105/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s105
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,106,final feasible rank 0-3,26,26,30,1633.7548633999977,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s106/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_106/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s106/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_106/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s106
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,107,final feasible rank 0-3,23,23,30,1582.2874212000024,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s107/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_107/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s107/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_107/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s107
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,108,final feasible rank 0-3,25,25,30,1428.5917373999982,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s108/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_108/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s108/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_108/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s108
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,109,final feasible rank 0-3,22,22,30,1778.9992568999878,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s109/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_109/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s109/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_109/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s109
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,110,final feasible rank 0-3,21,21,30,1598.6868265999947,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s110/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_110/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s110/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_110/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s110
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,111,final feasible rank 0-3,23,23,30,1464.8386209000018,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s111/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_111/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s111/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_111/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s111
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,112,final feasible rank 0-3,24,24,30,1722.2278514000063,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s112/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_112/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s112/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_112/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s112
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,113,final feasible rank 0-3,19,19,30,1800.0480057000095,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s113/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_113/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s113/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_113/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s113
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,114,final feasible rank 0-3,25,25,30,1621.114833700005,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s114/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_114/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s114/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_114/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s114
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,115,final feasible rank 0-3,24,24,30,1444.7283729000046,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s115/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_115/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s115/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_115/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s115
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,116,final feasible rank 0-3,27,27,30,1586.4576749999978,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s116/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_116/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s116/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_116/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s116
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,117,final feasible rank 0-3,23,23,30,1884.3849031999998,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s117/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_117/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s117/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_117/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s117
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,118,final feasible rank 0-3,28,28,30,1572.1627214000036,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s118/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_118/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s118/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_118/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s118
