scope,comparison_group,instance,metric,method1,method2,n_pairs,wilcoxon_statistic,p_value_raw,zero_method,alternative,preferred_direction,rank_biserial_method1_preferred,method1_wins,ties,method1_losses,method1_win_proportion,tie_proportion,method1_loss_proportion,raw_mean_difference_method1_minus_method2,holm_family,p_value_holm
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,igd_plus,V0_full_proposed,V3_uniform_mutation,30,21.0,0.8582145731210393,wilcox,two-sided,lower,-0.06666666666666667,4,21,5,0.13333333333333333,0.7,0.16666666666666666,-0.010067547712466538,"5 V0-vs-variant comparisons within metric=igd_plus, instance=demo_layout_door_left_AW_2",1.0
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,igd_plus,V0_full_proposed,V4_no_symmetry_breaking,30,6.5,0.20327244639516773,wilcox,two-sided,lower,0.5357142857142857,5,23,2,0.16666666666666666,0.7666666666666667,0.06666666666666667,-0.02340504883565261,"5 V0-vs-variant comparisons within metric=igd_plus, instance=demo_layout_door_left_AW_2",0.8130897855806709
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,igd_plus,V0_full_proposed,V5_random_feasible_start_spacing,30,132.5,0.6129500352877493,wilcox,two-sided,lower,0.11666666666666667,14,6,10,0.4666666666666667,0.2,0.3333333333333333,-0.026259738781807037,"5 V0-vs-variant comparisons within metric=igd_plus, instance=demo_layout_door_left_AW_2",1.0
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,osd,V0_full_proposed,V1_fixed_sorting,30,61.0,0.17002349133974382,wilcox,two-sided,descriptive_no_preferred_direction,,7,11,12,0.23333333333333334,0.36666666666666664,0.4,-0.0459490304407242,"5 V0-vs-variant comparisons within metric=osd, instance=demo_layout_door_left_AW_2",0.8501174566987191
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,osd,V0_full_proposed,V2_fixed_weights,30,58.0,0.9089928125924198,wilcox,two-sided,descriptive_no_preferred_direction,,7,15,8,0.23333333333333334,0.5,0.26666666666666666,-0.003944548568910215,"5 V0-vs-variant comparisons within metric=osd, instance=demo_layout_door_left_AW_2",1.0
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,osd,V0_full_proposed,V3_uniform_mutation,30,26.0,0.8780883665111654,wilcox,two-sided,descriptive_no_preferred_direction,,4,20,6,0.13333333333333333,0.6666666666666666,0.2,-0.0023095785259027537,"5 V0-vs-variant comparisons within metric=osd, instance=demo_layout_door_left_AW_2",1.0
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,osd,V0_full_proposed,V4_no_symmetry_breaking,30,16.0,0.7783736950247592,wilcox,two-sided,descriptive_no_preferred_direction,,4,22,4,0.13333333333333333,0.7333333333333333,0.13333333333333333,-0.008711170407670681,"5 V0-vs-variant comparisons within metric=osd, instance=demo_layout_door_left_AW_2",1.0
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,osd,V0_full_proposed,V5_random_feasible_start_spacing,30,102.0,0.6381444230746245,wilcox,two-sided,descriptive_no_preferred_direction,,11,9,10,0.36666666666666664,0.3,0.3333333333333333,-0.009911029910787057,"5 V0-vs-variant comparisons within metric=osd, instance=demo_layout_door_left_AW_2",1.0
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,unique_layout_signature_count_rank_0_3,V0_full_proposed,V1_fixed_sorting,30,50.5,0.0005044240266455099,wilcox,two-sided,higher,0.7512315270935961,22,2,6,0.7333333333333333,0.06666666666666667,0.2,3.7333333333333334,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=demo_layout_door_left_AW_2",0.0025221201332275493
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,unique_layout_signature_count_rank_0_3,V0_full_proposed,V2_fixed_weights,30,34.0,0.0008863835008442204,wilcox,two-sided,higher,0.7733333333333333,20,6,4,0.6666666666666666,0.2,0.13333333333333333,2.6,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=demo_layout_door_left_AW_2",0.0035455340033768816
per_instance_supporting,phase12b,demo_layout_door_left_AW_2,unique_layout_signature_count_rank_0_3,V0_full_proposed,V3_uniform_mutation,30,95.5,0.02381137582809413,wilcox,two-sided,higher,0.4947089947089947,20,3,7,0.6666666666666666,0.1,0.23333333333333334,1.2,"5 V0-vs-variant comparisons within metric=unique_layout_signature_count_rank_0_3, instance=demo_layout_door_left_AW_2",0.07143412748428239
