comparison_group,instance,method_or_variant,seed,hypervolume,igd_plus,osd,nondominated_solution_count,archive_size_rank_0_3,unique_layout_signature_count_rank_0_3,runtime_seconds,reference_front_size,normalization_scope,archive_scope,hv_reference_point
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,114,1.3310000000000004,0.0,0.0,1,23,23,1380.775165,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,115,1.3310000000000004,0.0,0.0,1,23,23,1310.288535,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,116,1.3310000000000004,0.0,0.0,1,27,27,1322.232185,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,117,1.3310000000000004,0.0,0.0,1,22,22,1281.066467,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,118,1.3310000000000004,0.0,0.0,1,25,25,1384.895019,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,119,1.3310000000000004,0.0,0.0,1,22,22,1380.371117,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,120,1.3310000000000004,0.0,0.0,1,22,22,1390.949525,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,121,1.3310000000000004,0.0,0.0,1,25,25,1339.667047,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,122,1.3310000000000004,0.0,0.0,1,26,26,1242.046658,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,123,1.3310000000000004,0.0,0.0,1,21,21,1291.752066,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,124,1.3310000000000004,0.0,0.0,1,22,22,1284.761281,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,125,1.3310000000000004,0.0,0.0,1,25,25,1323.587619,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,126,1.3310000000000004,0.0,0.0,1,23,23,1295.219973,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,127,1.3310000000000004,0.0,0.0,1,22,22,1342.657613,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,128,1.3310000000000004,0.0,0.0,1,24,24,1299.43351,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,129,1.3310000000000004,0.0,0.0,1,27,27,1223.601546,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Narrow_AW_4,random_restart_bs,130,1.3310000000000004,0.0,0.0,1,22,22,1281.199381,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,101,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,17,17,1407.55372,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,102,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,20,20,1375.58331,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,103,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,21,21,1493.194901,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,104,1.0085403944569034,0.07774221956678765,0.22993093147407395,2,19,19,1395.31262,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,105,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,17,17,1159.090518,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,106,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,23,23,1332.649254,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,107,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,26,26,1391.546112,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,108,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,18,18,1341.289882,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,109,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,21,21,1360.108151,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,110,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,18,18,1333.871391,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,111,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,21,21,1392.202553,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,112,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,21,21,1428.761279,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,113,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,22,22,2559.507875,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,114,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,17,17,3002.449779,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,115,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,20,20,2865.194229,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,116,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,20,20,2861.811026,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,117,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,19,19,2857.289822,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,118,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,25,25,2884.046354,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,119,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,22,22,2738.031137,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,120,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,23,23,2773.365694,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,121,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,23,23,2749.220107,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,122,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,20,20,2767.310604,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,123,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,26,26,1560.140871,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,124,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,22,22,1039.96856,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,125,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,20,20,1077.499038,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,126,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,20,20,1215.769301,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,127,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,19,19,1119.392417,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,128,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,21,21,1175.132864,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,129,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,18,18,1107.06666,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,proposed_nsga2_bs,130,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,22,22,1186.381613,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,101,0.936294117647059,0.21283422459893053,0.0,1,8,8,97.4241173,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,102,0.936294117647059,0.21283422459893053,0.0,1,8,8,99.1186899,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,103,0.936294117647059,0.21283422459893053,0.0,1,8,8,97.5277733,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,104,0.936294117647059,0.21283422459893053,0.0,1,8,8,98.1764357,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,105,0.936294117647059,0.21283422459893053,0.0,1,8,8,95.314637,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,106,0.936294117647059,0.21283422459893053,0.0,1,8,8,94.856524,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,107,0.936294117647059,0.21283422459893053,0.0,1,8,8,92.1219901,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,108,0.936294117647059,0.21283422459893053,0.0,1,8,8,101.1885451,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,109,0.936294117647059,0.21283422459893053,0.0,1,8,8,100.1010505,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,110,0.936294117647059,0.21283422459893053,0.0,1,8,8,98.8220955,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,111,0.936294117647059,0.21283422459893053,0.0,1,8,8,97.2149202,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,112,0.936294117647059,0.21283422459893053,0.0,1,8,8,93.9923534,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,113,0.936294117647059,0.21283422459893053,0.0,1,8,8,97.1198504,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,114,0.936294117647059,0.21283422459893053,0.0,1,8,8,94.4136554,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,115,0.936294117647059,0.21283422459893053,0.0,1,8,8,97.1517836,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,116,0.936294117647059,0.21283422459893053,0.0,1,8,8,93.7193738,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,117,0.936294117647059,0.21283422459893053,0.0,1,8,8,97.890179,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,118,0.936294117647059,0.21283422459893053,0.0,1,8,8,99.9141096,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,119,0.936294117647059,0.21283422459893053,0.0,1,8,8,101.4076234,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,120,0.936294117647059,0.21283422459893053,0.0,1,8,8,95.3034726,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,121,0.936294117647059,0.21283422459893053,0.0,1,8,8,97.7533279,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,122,0.936294117647059,0.21283422459893053,0.0,1,8,8,98.9070749,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,123,0.936294117647059,0.21283422459893053,0.0,1,8,8,98.303715,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,124,0.936294117647059,0.21283422459893053,0.0,1,8,8,99.7050011,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,125,0.936294117647059,0.21283422459893053,0.0,1,8,8,101.4195487,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,126,0.936294117647059,0.21283422459893053,0.0,1,8,8,99.3326563,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,127,0.936294117647059,0.21283422459893053,0.0,1,8,8,97.020525,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,128,0.936294117647059,0.21283422459893053,0.0,1,8,8,81.9838883,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,129,0.936294117647059,0.21283422459893053,0.0,1,8,8,79.2865002,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,bs_only_direct,130,0.936294117647059,0.21283422459893053,0.0,1,8,8,76.2396206,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,101,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,23,23,1201.061489,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,102,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,26,26,1191.262462,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,103,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,24,24,1190.718152,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,104,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,21,21,1248.912247,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,105,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,20,20,1196.894276,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,106,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,21,21,1197.725201,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,107,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,28,28,1162.834429,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,108,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,24,24,1219.916225,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,109,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,24,24,1176.137859,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,110,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,22,22,1171.265169,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,111,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,23,23,1269.466611,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,112,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,26,26,1333.835428,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,113,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,20,20,1269.514002,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,114,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,20,20,1275.447544,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,115,1.2429273811147907,0.0,0.4463879628185346,5,26,26,1307.109569,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,116,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,20,20,1290.038805,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,117,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,22,22,1358.17296,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,118,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,21,21,1318.393577,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,119,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,25,25,1350.296034,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,120,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,24,24,1308.845797,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,121,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,24,24,1491.196799,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,122,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,21,21,1475.236498,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,123,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,30,30,1525.22162,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,124,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,21,21,1399.289796,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,125,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,23,23,1479.468078,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,126,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,22,22,1446.928617,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,127,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,25,25,1454.704292,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,128,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,26,26,1505.360009,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,129,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,20,20,1482.624561,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase11,Gyorgy-KOVACS_WH_Wide_AW_5,random_restart_bs,130,1.2326771690563414,0.03415559772296015,0.33740890193096273,3,20,20,1478.732282,5,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
