comparison_group,method_or_variant,instance,metric,n,mean,std,median,iqr,min,max,sampling_unit,independence_note
phase12b,V2_fixed_weights,AT_S_comercial_layout_AW_3,nondominated_solution_count,30,3.6666666666666665,0.8441822541139558,4.0,1.0,2.0,5.0,seed within one instance,
phase12b,V2_fixed_weights,AT_S_comercial_layout_AW_3,archive_size_rank_0_3,30,23.166666666666668,4.307838351698891,22.0,5.75,15.0,32.0,seed within one instance,
phase12b,V2_fixed_weights,AT_S_comercial_layout_AW_3,unique_layout_signature_count_rank_0_3,30,23.166666666666668,4.307838351698891,22.0,5.75,15.0,32.0,seed within one instance,
phase12b,V2_fixed_weights,AT_S_comercial_layout_AW_3,runtime_seconds,30,123.76789368666665,18.155798637085525,123.14608685,18.554296324999996,88.2012563,172.9669575,seed within one instance,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,hypervolume,30,0.8109947786921093,0.2640463022584659,1.0081081891254529,0.5108966379288873,0.42828737295313396,1.0081081891254529,seed within one instance,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,igd_plus,30,0.3331266402768759,0.21365604063491517,0.17357670327574523,0.4224443197183757,0.17357670327574523,0.6425578873713832,seed within one instance,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,osd,30,0.15602531373904588,0.21212747366786747,0.0,0.36884862764819665,0.0,0.49175875997304,seed within one instance,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,nondominated_solution_count,30,1.7333333333333334,1.0806553992619585,1.0,1.75,1.0,4.0,seed within one instance,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,archive_size_rank_0_3,30,21.833333333333332,2.8049627612419425,21.5,3.0,16.0,27.0,seed within one instance,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,unique_layout_signature_count_rank_0_3,30,21.833333333333332,2.8049627612419425,21.5,3.0,16.0,27.0,seed within one instance,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Narrow_AW_4,runtime_seconds,30,1376.4317520000002,147.2614913462179,1417.0344255,170.16180024999994,1015.19041,1652.465362,seed within one instance,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Wide_AW_5,hypervolume,30,1.2476905445290525,4.516810283266961e-16,1.247690544529053,0.0,1.247690544529053,1.247690544529053,seed within one instance,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Wide_AW_5,igd_plus,30,0.0,0.0,0.0,0.0,0.0,0.0,seed within one instance,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Wide_AW_5,osd,30,0.29987612104542066,0.0,0.29987612104542066,0.0,0.29987612104542066,0.29987612104542066,seed within one instance,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Wide_AW_5,nondominated_solution_count,30,3.0,0.0,3.0,0.0,3.0,3.0,seed within one instance,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Wide_AW_5,archive_size_rank_0_3,30,19.833333333333332,1.763291071348928,20.0,2.0,16.0,23.0,seed within one instance,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Wide_AW_5,unique_layout_signature_count_rank_0_3,30,19.833333333333332,1.763291071348928,20.0,2.0,16.0,23.0,seed within one instance,
phase12b,V2_fixed_weights,Gyorgy-KOVACS_WH_Wide_AW_5,runtime_seconds,30,1369.0935260666665,89.94600945291597,1370.9742485,134.44553799999994,1236.454361,1565.32712,seed within one instance,
phase12b,V2_fixed_weights,demo_layout_door_left_AW_2,hypervolume,30,1.0461505621693123,0.22355098869991558,1.2402500000000003,0.4536326884920636,0.7855952380952382,1.3260089285714287,seed within one instance,
phase12b,V2_fixed_weights,demo_layout_door_left_AW_2,igd_plus,30,0.1503367056710991,0.13038290499983046,0.0375,0.2634020248990467,0.0,0.30090202489904666,seed within one instance,
phase12b,V2_fixed_weights,demo_layout_door_left_AW_2,osd,30,0.1369547358363633,0.15738435775296142,0.0,0.3323372504960566,0.0,0.3353458610123654,seed within one instance,
phase12b,V2_fixed_weights,demo_layout_door_left_AW_2,nondominated_solution_count,30,2.033333333333333,1.2452207485597395,1.0,2.0,1.0,5.0,seed within one instance,
