comparison_group,instance,method_or_variant,seed,hypervolume,igd_plus,osd,nondominated_solution_count,archive_size_rank_0_3,unique_layout_signature_count_rank_0_3,runtime_seconds,reference_front_size,normalization_scope,archive_scope,hv_reference_point
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,105,1.3310000000000004,0.0,0.0,1,23,23,1367.5844329000101,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,106,1.3310000000000004,0.0,0.0,1,21,21,1412.3051545000053,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,107,1.3310000000000004,0.0,0.0,1,18,18,1518.5940815000067,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,108,1.3310000000000004,0.0,0.0,1,23,23,1455.4601863999997,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,109,1.3310000000000004,0.0,0.0,1,22,22,1598.0436831999978,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,110,1.3310000000000004,0.0,0.0,1,22,22,1313.5574112999893,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,111,1.3310000000000004,0.0,0.0,1,24,24,1531.6941216999985,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,112,0.5935317309556118,0.5771794344753539,0.5013721323976855,4,27,27,1699.4558445000002,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,113,1.3310000000000004,0.0,0.0,1,23,23,1357.8607991000026,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,114,0.4928026490922015,0.6432669578050724,0.5439070267654649,3,26,26,1739.7542640000029,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,115,1.3310000000000004,0.0,0.0,1,19,19,1424.9855492999923,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,116,1.3310000000000004,0.0,0.0,1,24,24,1553.5283962000103,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,117,1.3310000000000004,0.0,0.0,1,23,23,1728.2705805000005,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,118,1.3310000000000004,0.0,0.0,1,23,23,1204.3606421000004,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,119,0.540766918653486,0.6347857521106373,0.39306505281394555,5,27,27,1384.2545916999952,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,120,1.3310000000000004,0.0,0.0,1,22,22,1561.8704209999996,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,121,1.3310000000000004,0.0,0.0,1,20,20,1272.4490671000094,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,122,1.3310000000000004,0.0,0.0,1,21,21,1539.5645247000066,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,123,1.3310000000000004,0.0,0.0,1,24,24,1597.3989083999913,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,124,1.3310000000000004,0.0,0.0,1,21,21,1586.5621174000116,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,125,1.3310000000000004,0.0,0.0,1,20,20,1351.4815004999982,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,126,1.3310000000000004,0.0,0.0,1,23,23,1676.6216980000027,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,127,1.3310000000000004,0.0,0.0,1,25,25,1591.6106610999996,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,128,1.3310000000000004,0.0,0.0,1,20,20,1514.2642263000016,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,129,1.3310000000000004,0.0,0.0,1,21,21,1653.562874700001,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Narrow_AW_4,V7_beam_plus1_depth_default,130,1.3310000000000004,0.0,0.0,1,22,22,1412.952851199996,1,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,101,1.2326771690563414,0.0,0.33740890193096273,3,17,17,1407.55372,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,102,1.2326771690563414,0.0,0.33740890193096273,3,20,20,1375.58331,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,103,1.2326771690563414,0.0,0.33740890193096273,3,21,21,1493.194901,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,104,1.0085403944569034,0.07264436973971249,0.22993093147407395,2,19,19,1395.31262,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,105,1.2326771690563414,0.0,0.33740890193096273,3,17,17,1159.090518,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,106,1.2326771690563414,0.0,0.33740890193096273,3,23,23,1332.649254,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,107,1.2326771690563414,0.0,0.33740890193096273,3,26,26,1391.546112,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,108,1.2326771690563414,0.0,0.33740890193096273,3,18,18,1341.289882,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,109,1.2326771690563414,0.0,0.33740890193096273,3,21,21,1360.108151,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,110,1.2326771690563414,0.0,0.33740890193096273,3,18,18,1333.871391,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,111,1.2326771690563414,0.0,0.33740890193096273,3,21,21,1392.202553,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,112,1.2326771690563414,0.0,0.33740890193096273,3,21,21,1428.761279,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,113,1.2326771690563414,0.0,0.33740890193096273,3,22,22,2559.507875,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,114,1.2326771690563414,0.0,0.33740890193096273,3,17,17,3002.449779,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,115,1.2326771690563414,0.0,0.33740890193096273,3,20,20,2865.194229,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,116,1.2326771690563414,0.0,0.33740890193096273,3,20,20,2861.811026,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,117,1.2326771690563414,0.0,0.33740890193096273,3,19,19,2857.289822,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,118,1.2326771690563414,0.0,0.33740890193096273,3,25,25,2884.046354,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,119,1.2326771690563414,0.0,0.33740890193096273,3,22,22,2738.031137,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,120,1.2326771690563414,0.0,0.33740890193096273,3,23,23,2773.365694,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,121,1.2326771690563414,0.0,0.33740890193096273,3,23,23,2749.220107,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,122,1.2326771690563414,0.0,0.33740890193096273,3,20,20,2767.310604,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,123,1.2326771690563414,0.0,0.33740890193096273,3,26,26,1560.140871,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,124,1.2326771690563414,0.0,0.33740890193096273,3,22,22,1039.96856,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,125,1.2326771690563414,0.0,0.33740890193096273,3,20,20,1077.499038,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,126,1.2326771690563414,0.0,0.33740890193096273,3,20,20,1215.769301,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,127,1.2326771690563414,0.0,0.33740890193096273,3,19,19,1119.392417,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,128,1.2326771690563414,0.0,0.33740890193096273,3,21,21,1175.132864,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,129,1.2326771690563414,0.0,0.33740890193096273,3,18,18,1107.06666,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V0_full_proposed,130,1.2326771690563414,0.0,0.33740890193096273,3,22,22,1186.381613,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,101,1.2326771690563414,0.0,0.33740890193096273,3,17,17,1417.1368670000084,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,102,1.2326771690563414,0.0,0.33740890193096273,3,20,20,1358.279981499989,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,103,1.2326771690563414,0.0,0.33740890193096273,3,21,21,1513.2584696999984,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,104,1.0085403944569034,0.07264436973971249,0.22993093147407395,2,19,19,1430.4093740000098,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,105,1.2326771690563414,0.0,0.33740890193096273,3,17,17,1176.8127752,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,106,1.2326771690563414,0.0,0.33740890193096273,3,23,23,1379.3361953999993,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,107,1.2326771690563414,0.0,0.33740890193096273,3,26,26,1449.3059353999997,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,108,1.2326771690563414,0.0,0.33740890193096273,3,18,18,1387.252382999999,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,109,1.2326771690563414,0.0,0.33740890193096273,3,21,21,1398.8163660999999,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,110,1.2326771690563414,0.0,0.33740890193096273,3,18,18,1378.9488141000038,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,111,1.2326771690563414,0.0,0.33740890193096273,3,21,21,1395.8085180999915,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,112,1.2326771690563414,0.0,0.33740890193096273,3,21,21,1428.5999050999962,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,113,1.2326771690563414,0.0,0.33740890193096273,3,22,22,1459.6808088000107,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,114,1.2326771690563414,0.0,0.33740890193096273,3,17,17,1546.5071162999957,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,115,1.2326771690563414,0.0,0.33740890193096273,3,20,20,1379.219087000005,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,116,1.2326771690563414,0.0,0.33740890193096273,3,20,20,1386.5010691999923,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,117,1.2326771690563414,0.0,0.33740890193096273,3,19,19,1431.3827874999988,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,118,1.2326771690563414,0.0,0.33740890193096273,3,25,25,1485.9529412999982,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,119,1.2326771690563414,0.0,0.33740890193096273,3,22,22,1296.1887154999858,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,120,1.2326771690563414,0.0,0.33740890193096273,3,23,23,1423.0199467999919,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,121,1.2326771690563414,0.0,0.33740890193096273,3,23,23,1479.2055371000024,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,122,1.2326771690563414,0.0,0.33740890193096273,3,20,20,1550.991265500008,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,123,1.2326771690563414,0.0,0.33740890193096273,3,26,26,1450.398134899995,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,124,1.2326771690563414,0.0,0.33740890193096273,3,22,22,1290.722756400006,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,125,1.2326771690563414,0.0,0.33740890193096273,3,20,20,1328.2169106000074,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,126,1.2326771690563414,0.0,0.33740890193096273,3,20,20,1524.835573400007,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,127,1.2326771690563414,0.0,0.33740890193096273,3,19,19,1391.3141088999982,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,128,1.2326771690563414,0.0,0.33740890193096273,3,21,21,1476.2530699999916,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,129,1.2326771690563414,0.0,0.33740890193096273,3,18,18,1364.9555789000005,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V6_depth15_beam_default,130,1.2326771690563414,0.0,0.33740890193096273,3,22,22,1440.952532299998,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,101,1.2326771690563414,0.0,0.33740890193096273,3,24,24,1668.6782759000052,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,102,1.2284450949950452,0.01075268817204301,0.392305204357841,2,20,20,1592.3900267999998,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,103,1.2326771690563414,0.0,0.33740890193096273,3,21,21,1868.0166063999932,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,104,1.2326771690563414,0.0,0.33740890193096273,3,25,25,1733.925622900002,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,105,1.2326771690563414,0.0,0.33740890193096273,3,24,24,1480.2386478999979,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,106,1.2326771690563414,0.0,0.33740890193096273,3,26,26,1633.7548633999977,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,107,1.2326771690563414,0.0,0.33740890193096273,3,23,23,1582.2874212000024,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,108,1.2326771690563414,0.0,0.33740890193096273,3,25,25,1428.5917373999982,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,109,1.2326771690563414,0.0,0.33740890193096273,3,22,22,1778.9992568999878,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,110,1.2326771690563414,0.0,0.33740890193096273,3,21,21,1598.6868265999947,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,111,1.2326771690563414,0.0,0.33740890193096273,3,23,23,1464.8386209000018,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,112,1.2326771690563414,0.0,0.33740890193096273,3,24,24,1722.2278514000063,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,113,1.0085403944569034,0.07264436973971249,0.22993093147407395,2,19,19,1800.0480057000095,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,114,1.2326771690563414,0.0,0.33740890193096273,3,25,25,1621.114833700005,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,115,1.2326771690563414,0.0,0.33740890193096273,3,24,24,1444.7283729000046,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,116,1.2326771690563414,0.0,0.33740890193096273,3,27,27,1586.4576749999978,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,117,1.2326771690563414,0.0,0.33740890193096273,3,23,23,1884.3849031999998,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,118,1.2326771690563414,0.0,0.33740890193096273,3,28,28,1572.1627214000036,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,119,1.2326771690563414,0.0,0.33740890193096273,3,23,23,1372.9951693999901,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,120,1.2326771690563414,0.0,0.33740890193096273,3,21,21,1817.1440282999974,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,121,1.2326771690563414,0.0,0.33740890193096273,3,23,23,1543.2110039000108,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,122,1.0085403944569034,0.07264436973971249,0.22993093147407395,2,19,19,1868.3445762000047,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,123,1.2326771690563414,0.0,0.33740890193096273,3,24,24,1921.1059661000036,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,124,1.2326771690563414,0.0,0.33740890193096273,3,26,26,1471.4831809000025,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,125,1.2326771690563414,0.0,0.33740890193096273,3,24,24,1598.3297402999888,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,126,1.2326771690563414,0.0,0.33740890193096273,3,24,24,1590.0100595999975,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,127,1.2326771690563414,0.0,0.33740890193096273,3,27,27,1463.6382222999964,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,128,1.2326771690563414,0.0,0.33740890193096273,3,25,25,1569.0871162999974,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,129,1.2326771690563414,0.0,0.33740890193096273,3,21,21,1408.449377900004,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
phase12c,Gyorgy-KOVACS_WH_Wide_AW_5,V7_beam_plus1_depth_default,130,1.2326771690563414,0.0,0.33740890193096273,3,21,21,1151.8865801999927,3,per instance and comparison group,final feasible rank 0-3,"(1.1,1.1,1.1)"
