phase,method_or_variant,method_label,instance,instance_label,index,n,hv_mean,hv_std,hv_median,hv_q25,hv_q75,hv_min,hv_max,n_carried_forward
phase12b,V3_uniform_mutation,V3 uniform mutation,AT_S_comercial_layout_AW_3,Atefeh,1,30,0.9574424859708196,0.12214856282362739,0.9797415824915827,0.8765530303030307,1.006568602693603,0.5478042087542089,1.1761139730639734,0
phase12b,V3_uniform_mutation,V3 uniform mutation,AT_S_comercial_layout_AW_3,Atefeh,2,30,0.9691129517396189,0.12460624121717574,0.9845365319865322,0.8787112794612798,1.0255913299663302,0.5693814814814816,1.203738215488216,0
phase12b,V3_uniform_mutation,V3 uniform mutation,AT_S_comercial_layout_AW_3,Atefeh,3,30,0.9903142143658814,0.09358811418043854,0.9845365319865322,0.9219227693602696,1.03083728956229,0.8489688552188555,1.203738215488216,0
phase12b,V3_uniform_mutation,V3 uniform mutation,AT_S_comercial_layout_AW_3,Atefeh,4,30,1.0115487654320992,0.09644542116645259,1.0045370370370372,0.9502365319865322,1.1017138047138049,0.8489688552188555,1.203738215488216,0
phase12b,V3_uniform_mutation,V3 uniform mutation,AT_S_comercial_layout_AW_3,Atefeh,5,30,1.0167439001122338,0.0927801887316196,1.0085129629629632,0.966533501683502,1.1017138047138049,0.8489688552188555,1.203738215488216,0
phase12b,V3_uniform_mutation,V3 uniform mutation,AT_S_comercial_layout_AW_3,Atefeh,6,30,1.0254182547699218,0.09483748647155325,1.0125597643097644,0.9698355218855222,1.1040433501683504,0.8585587542087545,1.203738215488216,0
phase12b,V3_uniform_mutation,V3 uniform mutation,AT_S_comercial_layout_AW_3,Atefeh,7,30,1.0311141358024694,0.09838053400271114,1.019253703703704,0.9698355218855222,1.1269983164983168,0.8585587542087545,1.203738215488216,0
phase12b,V3_uniform_mutation,V3 uniform mutation,AT_S_comercial_layout_AW_3,Atefeh,8,30,1.0349495342312012,0.10345095997882045,1.019253703703704,0.9698355218855222,1.1269983164983168,0.8585587542087545,1.2273927609427613,0
phase12b,V3_uniform_mutation,V3 uniform mutation,AT_S_comercial_layout_AW_3,Atefeh,9,30,1.0349495342312012,0.10345095997882045,1.019253703703704,0.9698355218855222,1.1269983164983168,0.8585587542087545,1.2273927609427613,0
phase12b,V3_uniform_mutation,V3 uniform mutation,AT_S_comercial_layout_AW_3,Atefeh,10,30,1.0385910044893383,0.10774465378583921,1.019253703703704,0.9698355218855222,1.1312466329966333,0.8585587542087545,1.2273927609427613,0
phase12b,V3_uniform_mutation,V3 uniform mutation,AT_S_comercial_layout_AW_3,Atefeh,11,30,1.0393564927048264,0.10887687396410738,1.019253703703704,0.9698355218855222,1.1312466329966333,0.8585587542087545,1.2318897306397307,0
phase12b,V3_uniform_mutation,V3 uniform mutation,AT_S_comercial_layout_AW_3,Atefeh,12,30,1.0429071661054996,0.10915037963482102,1.0219880471380476,0.9698355218855222,1.1312466329966333,0.8585587542087545,1.2318897306397307,0
phase12b,V3_uniform_mutation,V3 uniform mutation,AT_S_comercial_layout_AW_3,Atefeh,13,30,1.0430570650953987,0.10941524144642462,1.0219880471380476,0.9698355218855222,1.1312466329966333,0.8585587542087545,1.2318897306397307,0
phase12b,V3_uniform_mutation,V3 uniform mutation,AT_S_comercial_layout_AW_3,Atefeh,14,30,1.047345819304153,0.10953437233942295,1.04861531986532,0.9698355218855222,1.1312466329966333,0.8585587542087545,1.2318897306397307,0
phase12b,V3_uniform_mutation,V3 uniform mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,0,30,0.6386174861743118,0.33879448853098043,0.4731155898130004,0.39965652869349333,1.0081081891254529,0.19737625801308675,1.0081081891254529,0
phase12b,V3_uniform_mutation,V3 uniform mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,1,30,0.6970527632001418,0.3005832303936554,0.4953957800511509,0.44340886411382746,1.0081081891254529,0.19737625801308675,1.0081081891254529,0
phase12b,V3_uniform_mutation,V3 uniform mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,2,30,0.7280848754027304,0.28592400236624566,0.7607059861494007,0.4461739940047166,1.0081081891254529,0.3960822483143456,1.0081081891254529,0
phase12b,V3_uniform_mutation,V3 uniform mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,3,30,0.7762160665155391,0.27581469785476137,1.0081081891254529,0.45726992632527325,1.0081081891254529,0.4041704836084632,1.0081081891254529,0
phase12b,V3_uniform_mutation,V3 uniform mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,4,30,0.7913460473616324,0.27554327368443565,1.0081081891254529,0.478685637372538,1.0081081891254529,0.4041704836084632,1.057478601321952,0
phase12b,V3_uniform_mutation,V3 uniform mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,5,30,0.7923308231889593,0.27418421189931197,1.0081081891254529,0.478685637372538,1.0081081891254529,0.4041704836084632,1.057478601321952,0
phase12b,V3_uniform_mutation,V3 uniform mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,6,30,0.7923308231889593,0.27418421189931197,1.0081081891254529,0.478685637372538,1.0081081891254529,0.4041704836084632,1.057478601321952,0
phase12b,V3_uniform_mutation,V3 uniform mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,7,30,0.8110619630263172,0.26886364528113627,1.0081081891254529,0.4953957800511509,1.0081081891254529,0.4041704836084632,1.057478601321952,0
phase12b,V3_uniform_mutation,V3 uniform mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,8,30,0.8144959592038395,0.26466765277200344,1.0081081891254529,0.5088453048709602,1.0081081891254529,0.4041704836084632,1.057478601321952,0
phase12b,V3_uniform_mutation,V3 uniform mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,9,30,0.8170001581166063,0.26098114678299295,1.0081081891254529,0.5088453048709602,1.0081081891254529,0.4103793698309365,1.057478601321952,0
phase12b,V3_uniform_mutation,V3 uniform mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,10,30,0.8346272160544059,0.255179497397728,1.0081081891254529,0.5491938793303883,1.0081081891254529,0.4103793698309365,1.057478601321952,0
phase12b,V3_uniform_mutation,V3 uniform mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,11,30,0.8499243597142414,0.251202904733668,1.0081081891254529,0.551428409506095,1.0081081891254529,0.4103793698309365,1.057478601321952,0
phase12b,V3_uniform_mutation,V3 uniform mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,12,30,0.8520155670469768,0.24839520471101434,1.0081081891254529,0.558132000033215,1.0081081891254529,0.4103793698309365,1.057478601321952,0
phase12b,V3_uniform_mutation,V3 uniform mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,13,30,0.8529136202405865,0.24692165233277663,1.0081081891254529,0.558132000033215,1.0081081891254529,0.4103793698309365,1.057478601321952,0
phase12b,V3_uniform_mutation,V3 uniform mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,14,30,0.8529136202405865,0.24692165233277663,1.0081081891254529,0.558132000033215,1.0081081891254529,0.4103793698309365,1.057478601321952,0
phase12b,V3_uniform_mutation,V3 uniform mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,15,30,0.8529136202405865,0.24692165233277663,1.0081081891254529,0.558132000033215,1.0081081891254529,0.4103793698309365,1.057478601321952,0
phase12b,V3_uniform_mutation,V3 uniform mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,16,30,0.8529136202405865,0.24692165233277663,1.0081081891254529,0.558132000033215,1.0081081891254529,0.4103793698309365,1.057478601321952,0
phase12b,V3_uniform_mutation,V3 uniform mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,17,30,0.8550048275733219,0.24354596130672382,1.0081081891254529,0.558132000033215,1.0081081891254529,0.4103793698309365,1.057478601321952,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,AT_S_comercial_layout_AW_3,Atefeh,0,30,0.880818080808081,0.15486314784590519,0.8965812289562293,0.7977723484848487,0.9845711279461282,0.47226936026936045,1.1258930976430979,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,AT_S_comercial_layout_AW_3,Atefeh,1,30,0.9707848092031426,0.08555191260434447,0.9893471380471384,0.8920334595959598,1.018641077441078,0.7580550505050507,1.1312466329966333,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,AT_S_comercial_layout_AW_3,Atefeh,2,30,1.0025398653198656,0.09945074782210225,0.9977558922558925,0.9603043771043774,1.0885175084175085,0.7580550505050507,1.157963804713805,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,AT_S_comercial_layout_AW_3,Atefeh,3,30,1.0133595173961845,0.09636800378107432,1.0044498316498318,0.9603043771043774,1.0947166666666668,0.8489688552188555,1.157963804713805,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,AT_S_comercial_layout_AW_3,Atefeh,4,30,1.0193758473625143,0.09738534904128483,1.0152941077441082,0.9612986531986536,1.1017138047138049,0.8489688552188555,1.157963804713805,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,AT_S_comercial_layout_AW_3,Atefeh,5,30,1.021725173961841,0.09826241972046519,1.0246863636363641,0.9612986531986536,1.1025092592592594,0.8489688552188555,1.157963804713805,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,AT_S_comercial_layout_AW_3,Atefeh,6,30,1.0239344949494953,0.09948134145473479,1.0246863636363641,0.9612986531986536,1.1025092592592594,0.8489688552188555,1.157963804713805,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,AT_S_comercial_layout_AW_3,Atefeh,7,30,1.0278853367003369,0.09530382364976428,1.0246863636363641,0.9698355218855222,1.1025092592592594,0.8489688552188555,1.157963804713805,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,AT_S_comercial_layout_AW_3,Atefeh,8,30,1.0278853367003369,0.09530382364976428,1.0246863636363641,0.9698355218855222,1.1025092592592594,0.8489688552188555,1.157963804713805,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,AT_S_comercial_layout_AW_3,Atefeh,9,30,1.033305437710438,0.09809895616958987,1.0418341750841753,0.9698355218855222,1.1025092592592594,0.8489688552188555,1.157963804713805,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,AT_S_comercial_layout_AW_3,Atefeh,10,30,1.033305437710438,0.09809895616958987,1.0418341750841753,0.9698355218855222,1.1025092592592594,0.8489688552188555,1.157963804713805,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,AT_S_comercial_layout_AW_3,Atefeh,11,30,1.033305437710438,0.09809895616958987,1.0418341750841753,0.9698355218855222,1.1025092592592594,0.8489688552188555,1.157963804713805,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,AT_S_comercial_layout_AW_3,Atefeh,12,30,1.0351539225589228,0.09995288260756062,1.0418341750841753,0.9698355218855222,1.1134534511784515,0.8489688552188555,1.157963804713805,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,AT_S_comercial_layout_AW_3,Atefeh,13,30,1.0351539225589228,0.09995288260756062,1.0418341750841753,0.9698355218855222,1.1134534511784515,0.8489688552188555,1.157963804713805,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,AT_S_comercial_layout_AW_3,Atefeh,14,30,1.0351539225589228,0.09995288260756062,1.0418341750841753,0.9698355218855222,1.1134534511784515,0.8489688552188555,1.157963804713805,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,0,30,0.6386174861743118,0.33879448853098043,0.4731155898130004,0.39965652869349333,1.0081081891254529,0.19737625801308675,1.0081081891254529,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,1,30,0.716747969395268,0.300408093896026,0.7517519845883018,0.44340886411382746,1.0081081891254529,0.2196697134387353,1.0081081891254529,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,2,30,0.7565122258389522,0.2962869475049961,1.0081081891254529,0.4476275051275451,1.0081081891254529,0.2196697134387353,1.0081081891254529,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,3,30,0.7756464976306728,0.29321630476327626,1.0081081891254529,0.45298589354219954,1.0081081891254529,0.2196697134387353,1.0081081891254529,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,4,30,0.7800985201392808,0.2884862993214448,1.0081081891254529,0.4731920903984124,1.0081081891254529,0.2196697134387353,1.0081081891254529,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,5,30,0.7806954535766875,0.2878948020013474,1.0081081891254529,0.4731920903984124,1.0081081891254529,0.2196697134387353,1.0081081891254529,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,6,30,0.7821897274720163,0.2865723892047076,1.0081081891254529,0.4731920903984124,1.0081081891254529,0.2196697134387353,1.0081081891254529,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,7,30,0.8046182203612668,0.2771865531429281,1.0081081891254529,0.4833212832563857,1.0081081891254529,0.2196697134387353,1.0081081891254529,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,8,30,0.8069481346392311,0.2746398053252309,1.0081081891254529,0.5088453048709602,1.0081081891254529,0.2196697134387353,1.0081081891254529,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,9,30,0.8069481346392311,0.2746398053252309,1.0081081891254529,0.5088453048709602,1.0081081891254529,0.2196697134387353,1.0081081891254529,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,10,30,0.8069481346392311,0.2746398053252309,1.0081081891254529,0.5088453048709602,1.0081081891254529,0.2196697134387353,1.0081081891254529,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,11,30,0.8069481346392311,0.2746398053252309,1.0081081891254529,0.5088453048709602,1.0081081891254529,0.2196697134387353,1.0081081891254529,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,12,30,0.8069481346392311,0.2746398053252309,1.0081081891254529,0.5088453048709602,1.0081081891254529,0.2196697134387353,1.0081081891254529,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,13,30,0.8069481346392311,0.2746398053252309,1.0081081891254529,0.5088453048709602,1.0081081891254529,0.2196697134387353,1.0081081891254529,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,14,30,0.8219473409423056,0.27286413635741724,1.0081081891254529,0.5088453048709602,1.0081081891254529,0.2196697134387353,1.0081081891254529,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,15,30,0.8219473409423056,0.27286413635741724,1.0081081891254529,0.5088453048709602,1.0081081891254529,0.2196697134387353,1.0081081891254529,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,16,30,0.8240385482750411,0.27050538194197066,1.0081081891254529,0.551428409506095,1.0081081891254529,0.2196697134387353,1.0081081891254529,0
phase12b,V4_no_symmetry_breaking,V4 no symmetry breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,17,30,0.824133826158922,0.27036682497172937,1.0081081891254529,0.551428409506095,1.0081081891254529,0.2196697134387353,1.0081081891254529,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,AT_S_comercial_layout_AW_3,Atefeh,0,30,1.0183235802469137,0.08832949643450189,1.0236069023569025,0.9680654040404042,1.0909974747474749,0.7846823232323235,1.157963804713805,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,AT_S_comercial_layout_AW_3,Atefeh,1,30,1.0577711840628512,0.09625663817704001,1.041349326599327,1.0055697390572393,1.1472904040404042,0.7884803030303033,1.2318897306397307,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,AT_S_comercial_layout_AW_3,Atefeh,2,30,1.076875134680135,0.08778659747660603,1.0655361952861955,1.0191395622895627,1.1566254208754212,0.9031803030303032,1.2318897306397307,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,AT_S_comercial_layout_AW_3,Atefeh,3,30,1.0912572390572393,0.08151412604191666,1.1035644781144782,1.0357601010101014,1.1566338383838386,0.9031803030303032,1.2318897306397307,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,AT_S_comercial_layout_AW_3,Atefeh,4,30,1.095532716049383,0.08181561752859451,1.1110274410774414,1.0396153198653204,1.157963804713805,0.9031803030303032,1.2318897306397307,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,AT_S_comercial_layout_AW_3,Atefeh,5,30,1.1050623793490462,0.08205168846940274,1.1419284511784515,1.0493223905723907,1.157963804713805,0.9198530303030306,1.2318897306397307,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,AT_S_comercial_layout_AW_3,Atefeh,6,30,1.1068112008978679,0.08139583615413153,1.1419284511784515,1.0493223905723907,1.157963804713805,0.9198530303030306,1.2318897306397307,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,AT_S_comercial_layout_AW_3,Atefeh,7,30,1.1108296520763188,0.07482477354771651,1.1419284511784515,1.0493223905723907,1.157963804713805,0.949963804713805,1.2318897306397307,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,AT_S_comercial_layout_AW_3,Atefeh,8,30,1.1108296520763188,0.07482477354771651,1.1419284511784515,1.0493223905723907,1.157963804713805,0.949963804713805,1.2318897306397307,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,AT_S_comercial_layout_AW_3,Atefeh,9,30,1.1119717396184066,0.07436220883162352,1.1419284511784515,1.0493223905723907,1.157963804713805,0.949963804713805,1.2318897306397307,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,AT_S_comercial_layout_AW_3,Atefeh,10,30,1.1124238159371493,0.07391836640288617,1.1419284511784515,1.0493223905723907,1.157963804713805,0.949963804713805,1.2318897306397307,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,AT_S_comercial_layout_AW_3,Atefeh,11,30,1.113565903479237,0.07343961486608531,1.1419284511784515,1.0493223905723907,1.157963804713805,0.949963804713805,1.2318897306397307,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,AT_S_comercial_layout_AW_3,Atefeh,12,30,1.1171165768799105,0.07290563311329842,1.1526102693602696,1.0612933501683504,1.157963804713805,0.949963804713805,1.2318897306397307,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,AT_S_comercial_layout_AW_3,Atefeh,13,30,1.1172431762065098,0.07277894508836671,1.1526102693602696,1.0612933501683504,1.157963804713805,0.949963804713805,1.2318897306397307,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,AT_S_comercial_layout_AW_3,Atefeh,14,30,1.119735925925926,0.07527012419683494,1.1552870370370374,1.0612933501683504,1.157963804713805,0.949963804713805,1.2318897306397307,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,0,30,0.47955253796182523,0.30739930664985693,0.42808006028498363,0.2207059757697547,0.5551685228933472,0.1344747836881789,1.3310000000000004,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,1,30,0.5877756505270094,0.3098356063313232,0.47952757975719945,0.4057227051640815,0.9200594380044511,0.17918041692961784,1.3310000000000004,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,2,30,0.616351383537605,0.3089473030681824,0.5197836196731658,0.4103793698309365,1.0081081891254529,0.19028820540073746,1.3310000000000004,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,3,30,0.6201209948406242,0.30583365341444835,0.5197836196731658,0.4103793698309365,1.0081081891254529,0.19028820540073746,1.3310000000000004,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,4,30,0.6212524987267636,0.3044247804026242,0.5197836196731658,0.4103793698309365,1.0081081891254529,0.19028820540073746,1.3310000000000004,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,5,30,0.6241793464421345,0.30315075093954696,0.5514350836184276,0.4104881848490386,1.0081081891254529,0.19028820540073746,1.3310000000000004,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,6,30,0.6241793464421345,0.30315075093954696,0.5514350836184276,0.4104881848490386,1.0081081891254529,0.19028820540073746,1.3310000000000004,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,7,30,0.6336379416885334,0.2930602232041663,0.5514350836184276,0.4151828156657921,1.0081081891254529,0.22701376963829023,1.3310000000000004,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,8,30,0.6336379416885334,0.2930602232041663,0.5514350836184276,0.4151828156657921,1.0081081891254529,0.22701376963829023,1.3310000000000004,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,9,30,0.6564472298800947,0.2948983408615119,0.5559041439698409,0.43275902821602963,1.0081081891254529,0.22701376963829023,1.3310000000000004,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,10,30,0.6567143459162323,0.29465356749863825,0.5559041439698409,0.43275902821602963,1.0081081891254529,0.22701376963829023,1.3310000000000004,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,11,30,0.6568709678535449,0.2945133316174119,0.5559041439698409,0.43275902821602963,1.0081081891254529,0.22701376963829023,1.3310000000000004,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,12,30,0.6615578814035499,0.2892887321213578,0.5559041439698409,0.43275902821602963,1.0081081891254529,0.22701376963829023,1.3310000000000004,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,13,30,0.664151109999336,0.28724767768131343,0.5559041439698409,0.4461739940047166,1.0081081891254529,0.22701376963829023,1.3310000000000004,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,14,30,0.6827970516269752,0.29091387986322786,0.558132000033215,0.4461739940047166,1.0081081891254529,0.22701376963829023,1.3310000000000004,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,15,30,0.6877511417610526,0.2873663150278703,0.5587846669794401,0.4476275051275451,1.0081081891254529,0.22701376963829023,1.3310000000000004,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,16,30,0.6878352168930816,0.2873390206723703,0.5587846669794401,0.4476275051275451,1.0081081891254529,0.22701376963829023,1.3310000000000004,0
phase12b,V5_random_feasible_start_spacing,V5 random feasible start,Gyorgy-KOVACS_WH_Narrow_AW_4,Kov-1-O-w4,17,30,0.6903125204133039,0.28621123599939013,0.5587846669794401,0.4476275051275451,1.0081081891254529,0.22701376963829023,1.3310000000000004,0
phase12c,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,0,30,0.880818080808081,0.15486314784590519,0.8965812289562293,0.7977723484848487,0.9845711279461282,0.47226936026936045,1.1258930976430979,0
phase12c,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,1,30,0.9425555836139172,0.1182799109947363,0.9766846801346803,0.8737045454545458,1.006568602693603,0.5478042087542089,1.1312466329966333,0
phase12c,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,2,30,0.9633688383838387,0.11434338565046044,0.9893471380471384,0.8871959595959599,1.0086001683501686,0.5478042087542089,1.1312466329966333,0
phase12c,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,3,30,0.972282429854097,0.11340590031289467,0.9949183501683503,0.8952271885521889,1.0391100168350171,0.5717856902356904,1.1312466329966333,0
phase12c,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,4,30,0.9940159427609433,0.1082793501699751,0.9949183501683503,0.9040675505050508,1.0600029461279463,0.7676503367003368,1.2273927609427613,0
phase12c,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,5,30,1.0023448540965212,0.10654334106981407,0.9949183501683503,0.9040675505050508,1.0907617845117845,0.8489688552188555,1.2273927609427613,0
phase12c,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,6,30,1.0023448540965212,0.10654334106981407,0.9949183501683503,0.9040675505050508,1.0907617845117845,0.8489688552188555,1.2273927609427613,0
phase12c,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,7,30,1.0124606677890016,0.1097012584904564,1.0004739057239058,0.9243202441077444,1.0993274410774412,0.8489688552188555,1.2273927609427613,0
phase12c,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,8,30,1.0173835072951745,0.10558185250267614,1.0004739057239058,0.960503198653199,1.0993274410774412,0.8489688552188555,1.2273927609427613,0
phase12c,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,9,30,1.018943821548822,0.10714155114596938,1.0045370370370372,0.960503198653199,1.0993274410774412,0.8489688552188555,1.2273927609427613,0
phase12c,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,10,30,1.0239939898989903,0.10231536273187876,1.0045370370370372,0.9674491582491586,1.0993274410774412,0.8585587542087545,1.2273927609427613,0
phase12c,V0_full_proposed,Prop. (Reference),AT_S_comercial_layout_AW_3,Atefeh,11,30,1.0249195566778904,0.1029410317030765,1.0045370370370372,0.9674491582491586,1.0993274410774412,0.8585587542087545,1.2273927609427613,0
