regime,lambda_case_id,lambda_depth,lambda_level,selection_label,workload_seed_id,rng_seed,orders_count,order_lines_count,mean_order_lambda_access_effort_sum,mean_order_lambda_access_effort_mean,mean_line_lambda_access_effort,seed_status,seed_warning
A,A4_higher_depth_penalty,2,1,L4,18,20260635,1000,2996,0.72512987013,0.260054480519,0.242032666933,ok,
A,A4_higher_depth_penalty,2,1,L4,19,20260636,1000,3037,0.759892207792,0.239925,0.250211461242,ok,
A,A4_higher_depth_penalty,2,1,L4,20,20260637,1000,3018,0.749301298701,0.233404372294,0.248277434957,ok,
A,A4_higher_depth_penalty,2,1,L4,21,20260638,1000,2998,0.739796103896,0.248861060606,0.246763210105,ok,
A,A4_higher_depth_penalty,2,1,L4,22,20260639,1000,2974,0.726067532468,0.233218571429,0.244138376754,ok,
A,A4_higher_depth_penalty,2,1,L4,23,20260640,1000,3106,0.784688311688,0.255653787879,0.252636288374,ok,
A,A4_higher_depth_penalty,2,1,L4,24,20260641,1000,3096,0.793761038961,0.261723116883,0.256382764522,ok,
A,A4_higher_depth_penalty,2,1,L4,25,20260642,1000,2954,0.728907792208,0.239480779221,0.246752807112,ok,
A,A4_higher_depth_penalty,2,1,L4,26,20260643,1000,3002,0.773190909091,0.248181125541,0.257558597299,ok,
A,A4_higher_depth_penalty,2,1,L4,27,20260644,1000,2996,0.77268961039,0.261935995671,0.257907079569,ok,
A,A4_higher_depth_penalty,2,1,L4,28,20260645,1000,2993,0.712267532468,0.234218528139,0.237977792338,ok,
A,A4_higher_depth_penalty,2,1,L4,29,20260646,1000,2966,0.691618181818,0.230408982684,0.233182124686,ok,
A,A4_higher_depth_penalty,2,1,L4,30,20260647,1000,2986,0.687274025974,0.223627012987,0.230165447413,ok,
A,A5_higher_level_penalty,1,2,L1,1,20260618,1000,3046,0.784737012987,0.254284632035,0.257628697632,ok,
A,A5_higher_level_penalty,1,2,L1,2,20260619,1000,3031,0.866335064935,0.279117748918,0.285824831717,ok,
A,A5_higher_level_penalty,1,2,L1,3,20260620,1000,2988,0.812451298701,0.269434112554,0.271904718441,ok,
A,A5_higher_level_penalty,1,2,L1,4,20260621,1000,3085,0.7965,0.257800324675,0.258184764992,ok,
A,A5_higher_level_penalty,1,2,L1,5,20260622,1000,3039,0.79468961039,0.263448961039,0.261497074824,ok,
A,A5_higher_level_penalty,1,2,L1,6,20260623,1000,3009,0.798055844156,0.257877694805,0.265222945881,ok,
A,A5_higher_level_penalty,1,2,L1,7,20260624,1000,2998,0.790691558442,0.260342132035,0.263739679267,ok,
A,A5_higher_level_penalty,1,2,L1,8,20260625,1000,2990,0.807895454545,0.276003322511,0.270199148677,ok,
A,A5_higher_level_penalty,1,2,L1,9,20260626,1000,2976,0.808146753247,0.271900681818,0.271554688591,ok,
A,A5_higher_level_penalty,1,2,L1,10,20260627,1000,3017,0.808587662338,0.275599751082,0.268010494643,ok,
A,A5_higher_level_penalty,1,2,L1,11,20260628,1000,3010,0.870198701299,0.29541732684,0.289102558571,ok,
A,A5_higher_level_penalty,1,2,L1,12,20260629,1000,2972,0.817427272727,0.278937857143,0.275042823932,ok,
A,A5_higher_level_penalty,1,2,L1,13,20260630,1000,3021,0.801143506493,0.263828744589,0.265191495033,ok,
A,A5_higher_level_penalty,1,2,L1,14,20260631,1000,2940,0.839971428571,0.275173419913,0.285704567541,ok,
A,A5_higher_level_penalty,1,2,L1,15,20260632,1000,3091,0.864754545455,0.274621363636,0.279765301021,ok,
A,A5_higher_level_penalty,1,2,L1,16,20260633,1000,3034,0.769435714286,0.248413625541,0.25360438836,ok,
A,A5_higher_level_penalty,1,2,L1,17,20260634,1000,3025,0.764946753247,0.262110270563,0.252874959751,ok,
A,A5_higher_level_penalty,1,2,L1,18,20260635,1000,2996,0.790701298701,0.282316872294,0.263918991556,ok,
A,A5_higher_level_penalty,1,2,L1,19,20260636,1000,3037,0.834021428571,0.26317224026,0.274620160873,ok,
A,A5_higher_level_penalty,1,2,L1,20,20260637,1000,3018,0.815302597403,0.254635497835,0.270146652552,ok,
A,A5_higher_level_penalty,1,2,L1,21,20260638,1000,2998,0.81055,0.272010227273,0.270363575717,ok,
A,A5_higher_level_penalty,1,2,L1,22,20260639,1000,2974,0.791155844156,0.25498030303,0.266024157416,ok,
A,A5_higher_level_penalty,1,2,L1,23,20260640,1000,3106,0.858402597403,0.279276439394,0.276369155635,ok,
A,A5_higher_level_penalty,1,2,L1,24,20260641,1000,3096,0.867951948052,0.286697965368,0.280346236451,ok,
A,A5_higher_level_penalty,1,2,L1,25,20260642,1000,2954,0.791083766234,0.260910541126,0.267800868732,ok,
A,A5_higher_level_penalty,1,2,L1,26,20260643,1000,3002,0.840204545455,0.27042008658,0.279881594089,ok,
A,A5_higher_level_penalty,1,2,L1,27,20260644,1000,2996,0.84183961039,0.285884426407,0.280987853935,ok,
A,A5_higher_level_penalty,1,2,L1,28,20260645,1000,2993,0.775811688312,0.253631277056,0.259208716442,ok,
A,A5_higher_level_penalty,1,2,L1,29,20260646,1000,2966,0.753122077922,0.251866374459,0.253918434903,ok,
A,A5_higher_level_penalty,1,2,L1,30,20260647,1000,2986,0.75275,0.246058051948,0.252093101139,ok,
A,A5_higher_level_penalty,1,2,L2,1,20260618,1000,3046,0.849568831169,0.274759307359,0.27891294523,ok,
A,A5_higher_level_penalty,1,2,L2,2,20260619,1000,3031,0.958981818182,0.312225584416,0.316391230017,ok,
A,A5_higher_level_penalty,1,2,L2,3,20260620,1000,2988,0.894161038961,0.294800865801,0.299250682383,ok,
A,A5_higher_level_penalty,1,2,L2,4,20260621,1000,3085,0.861688311689,0.279030692641,0.279315498116,ok,
A,A5_higher_level_penalty,1,2,L2,5,20260622,1000,3039,0.872581818182,0.288266450217,0.287127942804,ok,
A,A5_higher_level_penalty,1,2,L2,6,20260623,1000,3009,0.88732987013,0.287274285714,0.294891947534,ok,
A,A5_higher_level_penalty,1,2,L2,7,20260624,1000,2998,0.872709090909,0.291332251082,0.291097095033,ok,
A,A5_higher_level_penalty,1,2,L2,8,20260625,1000,2990,0.887877922078,0.303565324675,0.296949137819,ok,
A,A5_higher_level_penalty,1,2,L2,9,20260626,1000,2976,0.90027012987,0.300824718615,0.302510124284,ok,
A,A5_higher_level_penalty,1,2,L2,10,20260627,1000,3017,0.88611948052,0.300752337662,0.293708810249,ok,
A,A5_higher_level_penalty,1,2,L2,11,20260628,1000,3010,0.958974025974,0.324362380952,0.318596021918,ok,
A,A5_higher_level_penalty,1,2,L2,12,20260629,1000,2972,0.910223376624,0.312037445888,0.306266277464,ok,
A,A5_higher_level_penalty,1,2,L2,13,20260630,1000,3021,0.885137662338,0.291106450217,0.292994922985,ok,
A,A5_higher_level_penalty,1,2,L2,14,20260631,1000,2940,0.923298701299,0.303495541126,0.314047177313,ok,
A,A5_higher_level_penalty,1,2,L2,15,20260632,1000,3091,0.956610389611,0.303278051948,0.309482494212,ok,
A,A5_higher_level_penalty,1,2,L2,16,20260633,1000,3034,0.839015584416,0.270253636364,0.276537766782,ok,
A,A5_higher_level_penalty,1,2,L2,17,20260634,1000,3025,0.854153246754,0.290967099567,0.282364709671,ok,
A,A5_higher_level_penalty,1,2,L2,18,20260635,1000,2996,0.872716883117,0.311398961039,0.291294019732,ok,
A,A5_higher_level_penalty,1,2,L2,19,20260636,1000,3037,0.913433766234,0.289526580087,0.300768444595,ok,
A,A5_higher_level_penalty,1,2,L2,20,20260637,1000,3018,0.896194805195,0.27984017316,0.296949902318,ok,
A,A5_higher_level_penalty,1,2,L2,21,20260638,1000,2998,0.892257142857,0.299917099567,0.297617459259,ok,
A,A5_higher_level_penalty,1,2,L2,22,20260639,1000,2974,0.871527272728,0.281217359307,0.293048847588,ok,
A,A5_higher_level_penalty,1,2,L2,23,20260640,1000,3106,0.934568831169,0.304536277056,0.300891445966,ok,
A,A5_higher_level_penalty,1,2,L2,24,20260641,1000,3096,0.945218181819,0.311492337662,0.305303030303,ok,
A,A5_higher_level_penalty,1,2,L2,25,20260642,1000,2954,0.878940259741,0.289638268398,0.297542403433,ok,
A,A5_higher_level_penalty,1,2,L2,26,20260643,1000,3002,0.925758441559,0.298003463204,0.308380560146,ok,
A,A5_higher_level_penalty,1,2,L2,27,20260644,1000,2996,0.92157922078,0.311739090909,0.307603211208,ok,
A,A5_higher_level_penalty,1,2,L2,28,20260645,1000,2993,0.8586,0.284810692641,0.286869361844,ok,
A,A5_higher_level_penalty,1,2,L2,29,20260646,1000,2966,0.834218181819,0.276468614719,0.281260344511,ok,
A,A5_higher_level_penalty,1,2,L2,30,20260647,1000,2986,0.824376623377,0.268343203463,0.27608058385,ok,
A,A5_higher_level_penalty,1,2,L3,1,20260618,1000,3046,0.724696753247,0.232099047619,0.237917515839,ok,
A,A5_higher_level_penalty,1,2,L3,2,20260619,1000,3031,0.810119480519,0.263214036797,0.267277954642,ok,
A,A5_higher_level_penalty,1,2,L3,3,20260620,1000,2988,0.758968181818,0.250553614719,0.254005415602,ok,
A,A5_higher_level_penalty,1,2,L3,4,20260621,1000,3085,0.742662337662,0.240761601732,0.240733334737,ok,
A,A5_higher_level_penalty,1,2,L3,5,20260622,1000,3039,0.743546103896,0.245937683983,0.244668017077,ok,
A,A5_higher_level_penalty,1,2,L3,6,20260623,1000,3009,0.736446103896,0.238941320346,0.244747791258,ok,
A,A5_higher_level_penalty,1,2,L3,7,20260624,1000,2998,0.748027272727,0.24622258658,0.249508763418,ok,
A,A5_higher_level_penalty,1,2,L3,8,20260625,1000,2990,0.732223376623,0.249717391775,0.244890761413,ok,
A,A5_higher_level_penalty,1,2,L3,9,20260626,1000,2976,0.751144155844,0.252966493506,0.252400590001,ok,
A,A5_higher_level_penalty,1,2,L3,10,20260627,1000,3017,0.750443506493,0.259281136364,0.24873831836,ok,
A,A5_higher_level_penalty,1,2,L3,11,20260628,1000,3010,0.805725974026,0.271700822511,0.267683047849,ok,
A,A5_higher_level_penalty,1,2,L3,12,20260629,1000,2972,0.765921428571,0.262873798701,0.257712459142,ok,
A,A5_higher_level_penalty,1,2,L3,13,20260630,1000,3021,0.735397402597,0.243955746753,0.243428468255,ok,
A,A5_higher_level_penalty,1,2,L3,14,20260631,1000,2940,0.774051298701,0.250620054113,0.26328275466,ok,
A,A5_higher_level_penalty,1,2,L3,15,20260632,1000,3091,0.789566883117,0.249593116883,0.255440596285,ok,
A,A5_higher_level_penalty,1,2,L3,16,20260633,1000,3034,0.690747402597,0.226334588745,0.227668886815,ok,
A,A5_higher_level_penalty,1,2,L3,17,20260634,1000,3025,0.700524675325,0.239220952381,0.231578405066,ok,
A,A5_higher_level_penalty,1,2,L3,18,20260635,1000,2996,0.73613961039,0.26205767316,0.245707480103,ok,
A,A5_higher_level_penalty,1,2,L3,19,20260636,1000,3037,0.78127987013,0.244003506493,0.257253826187,ok,
A,A5_higher_level_penalty,1,2,L3,20,20260637,1000,3018,0.755966233766,0.235771742424,0.250485829611,ok,
A,A5_higher_level_penalty,1,2,L3,21,20260638,1000,2998,0.773035714286,0.258195378788,0.257850471743,ok,
A,A5_higher_level_penalty,1,2,L3,22,20260639,1000,2974,0.740735064935,0.238666645022,0.249070297557,ok,
A,A5_higher_level_penalty,1,2,L3,23,20260640,1000,3106,0.785562337662,0.25973465368,0.252917687593,ok,
A,A5_higher_level_penalty,1,2,L3,24,20260641,1000,3096,0.801324675325,0.263801017316,0.258825799523,ok,
A,A5_higher_level_penalty,1,2,L3,25,20260642,1000,2954,0.75509025974,0.249267943723,0.255616201672,ok,
A,A5_higher_level_penalty,1,2,L3,26,20260643,1000,3002,0.77957987013,0.25177202381,0.259686832155,ok,
A,A5_higher_level_penalty,1,2,L3,27,20260644,1000,2996,0.78229025974,0.262384729437,0.261111568672,ok,
A,A5_higher_level_penalty,1,2,L3,28,20260645,1000,2993,0.728646753247,0.238691461039,0.243450301786,ok,
A,A5_higher_level_penalty,1,2,L3,29,20260646,1000,2966,0.701783766234,0.233309718615,0.23660949637,ok,
A,A5_higher_level_penalty,1,2,L3,30,20260647,1000,2986,0.684361688312,0.223506396104,0.229190116648,ok,
A,A5_higher_level_penalty,1,2,L4,1,20260618,1000,3046,0.787194155844,0.255003939394,0.25843537618,ok,
A,A5_higher_level_penalty,1,2,L4,2,20260619,1000,3031,0.870651948052,0.280231861472,0.28724907557,ok,
A,A5_higher_level_penalty,1,2,L4,3,20260620,1000,2988,0.815313636364,0.270602683983,0.272862662772,ok,
A,A5_higher_level_penalty,1,2,L4,4,20260621,1000,3085,0.803362337662,0.259633398268,0.260409185628,ok,
A,A5_higher_level_penalty,1,2,L4,5,20260622,1000,3039,0.798211688312,0.26491952381,0.262656034324,ok,
A,A5_higher_level_penalty,1,2,L4,6,20260623,1000,3009,0.803216883117,0.259339296537,0.266938146599,ok,
A,A5_higher_level_penalty,1,2,L4,7,20260624,1000,2998,0.792465584416,0.261022045455,0.264331415749,ok,
A,A5_higher_level_penalty,1,2,L4,8,20260625,1000,2990,0.813913636364,0.27847245671,0.272211918516,ok,
A,A5_higher_level_penalty,1,2,L4,9,20260626,1000,2976,0.812333766234,0.273819945887,0.272961614998,ok,
A,A5_higher_level_penalty,1,2,L4,10,20260627,1000,3017,0.811286363636,0.276348712121,0.268904992919,ok,
A,A5_higher_level_penalty,1,2,L4,11,20260628,1000,3010,0.875920779221,0.297644166667,0.291003581136,ok,
A,A5_higher_level_penalty,1,2,L4,12,20260629,1000,2972,0.821785714286,0.280280584416,0.27650932513,ok,
A,A5_higher_level_penalty,1,2,L4,13,20260630,1000,3021,0.807083766234,0.265898441558,0.267157817356,ok,
A,A5_higher_level_penalty,1,2,L4,14,20260631,1000,2940,0.844174025974,0.27640974026,0.28713402244,ok,
A,A5_higher_level_penalty,1,2,L4,15,20260632,1000,3091,0.867949350649,0.275717554113,0.280798884066,ok,
A,A5_higher_level_penalty,1,2,L4,16,20260633,1000,3034,0.772962987013,0.249109772727,0.254766970011,ok,
A,A5_higher_level_penalty,1,2,L4,17,20260634,1000,3025,0.770279220779,0.26369758658,0.254637758935,ok,
A,A5_higher_level_penalty,1,2,L4,18,20260635,1000,2996,0.793987012987,0.283520551948,0.265015691918,ok,
A,A5_higher_level_penalty,1,2,L4,19,20260636,1000,3037,0.837070779221,0.2642125,0.2756242276,ok,
A,A5_higher_level_penalty,1,2,L4,20,20260637,1000,3018,0.82022987013,0.256263896104,0.271779281024,ok,
A,A5_higher_level_penalty,1,2,L4,21,20260638,1000,2998,0.81376038961,0.273156893939,0.271434419483,ok,
A,A5_higher_level_penalty,1,2,L4,22,20260639,1000,2974,0.798353246753,0.25688047619,0.268444265889,ok,
A,A5_higher_level_penalty,1,2,L4,23,20260640,1000,3106,0.865831168831,0.281524621212,0.278760839933,ok,
A,A5_higher_level_penalty,1,2,L4,24,20260641,1000,3096,0.872403896104,0.287985021645,0.281784204168,ok,
A,A5_higher_level_penalty,1,2,L4,25,20260642,1000,2954,0.794229220779,0.261879588745,0.268865680697,ok,
A,A5_higher_level_penalty,1,2,L4,26,20260643,1000,3002,0.844440909091,0.271869220779,0.281292774514,ok,
A,A5_higher_level_penalty,1,2,L4,27,20260644,1000,2996,0.847011038961,0.287660400433,0.28271396494,ok,
A,A5_higher_level_penalty,1,2,L4,28,20260645,1000,2993,0.778053246753,0.254074480519,0.259957650101,ok,
A,A5_higher_level_penalty,1,2,L4,29,20260646,1000,2966,0.756618181818,0.253285768398,0.255097161773,ok,
A,A5_higher_level_penalty,1,2,L4,30,20260647,1000,2986,0.757952597403,0.247691298701,0.253835431146,ok,
