selection_label,selection_type,layout_signature,seed,rank,candidate_id,layout_id,archive_key,row,col,level,block_id,block_size,access_type,access_side_count,access_sides,effective_access_side,effective_pick_face_row,effective_pick_face_col,effective_depth,horizontal_access_distance,vertical_level,normalized_distance,normalized_depth,normalized_level,slot_cost,storage_cells_layout,pick_faces_layout,interior_deep_storage_share_layout,retrieval_penalty_layout,mean_depth_layout,max_depth_layout,largest_block_size_layout,pallet_slot_capacity_layout,slot_metric_status,slot_metric_warning
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,27,2,2,129,two_sided,2,"E,W",E,2,27,1,48,2,0.872727273,0,0.285714286,1.158441558,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,27,3,2,129,two_sided,2,"E,W",E,2,27,1,48,3,0.872727273,0,0.428571429,1.301298701,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,27,4,2,129,two_sided,2,"E,W",E,2,27,1,48,4,0.872727273,0,0.571428571,1.444155844,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,27,5,2,129,two_sided,2,"E,W",E,2,27,1,48,5,0.872727273,0,0.714285714,1.587012987,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,27,6,2,129,two_sided,2,"E,W",E,2,27,1,48,6,0.872727273,0,0.857142857,1.72987013,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,27,7,2,129,two_sided,2,"E,W",E,2,27,1,48,7,0.872727273,0,1,1.872727273,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,32,0,3,112,one_sided,1,W,W,2,32,1,51,0,0.927272727,0,0,0.927272727,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,32,1,3,112,one_sided,1,W,W,2,32,1,51,1,0.927272727,0,0.142857143,1.07012987,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,32,2,3,112,one_sided,1,W,W,2,32,1,51,2,0.927272727,0,0.285714286,1.212987013,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,32,3,3,112,one_sided,1,W,W,2,32,1,51,3,0.927272727,0,0.428571429,1.355844156,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,32,4,3,112,one_sided,1,W,W,2,32,1,51,4,0.927272727,0,0.571428571,1.498701299,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,32,5,3,112,one_sided,1,W,W,2,32,1,51,5,0.927272727,0,0.714285714,1.641558442,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,32,6,3,112,one_sided,1,W,W,2,32,1,51,6,0.927272727,0,0.857142857,1.784415584,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,32,7,3,112,one_sided,1,W,W,2,32,1,51,7,0.927272727,0,1,1.927272727,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,33,0,3,112,one_sided,1,W,W,2,32,2,51,0,0.927272727,0.25,0,1.177272727,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,33,1,3,112,one_sided,1,W,W,2,32,2,51,1,0.927272727,0.25,0.142857143,1.32012987,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,33,2,3,112,one_sided,1,W,W,2,32,2,51,2,0.927272727,0.25,0.285714286,1.462987013,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,33,3,3,112,one_sided,1,W,W,2,32,2,51,3,0.927272727,0.25,0.428571429,1.605844156,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,33,4,3,112,one_sided,1,W,W,2,32,2,51,4,0.927272727,0.25,0.571428571,1.748701299,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,33,5,3,112,one_sided,1,W,W,2,32,2,51,5,0.927272727,0.25,0.714285714,1.891558442,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,33,6,3,112,one_sided,1,W,W,2,32,2,51,6,0.927272727,0.25,0.857142857,2.034415584,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,2,33,7,3,112,one_sided,1,W,W,2,32,2,51,7,0.927272727,0.25,1,2.177272727,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,13,0,1,155,two_sided,2,"E,W",W,3,13,1,4,0,0.072727273,0,0,0.072727273,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,13,1,1,155,two_sided,2,"E,W",W,3,13,1,4,1,0.072727273,0,0.142857143,0.215584416,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,13,2,1,155,two_sided,2,"E,W",W,3,13,1,4,2,0.072727273,0,0.285714286,0.358441558,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,13,3,1,155,two_sided,2,"E,W",W,3,13,1,4,3,0.072727273,0,0.428571429,0.501298701,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,13,4,1,155,two_sided,2,"E,W",W,3,13,1,4,4,0.072727273,0,0.571428571,0.644155844,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,13,5,1,155,two_sided,2,"E,W",W,3,13,1,4,5,0.072727273,0,0.714285714,0.787012987,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,13,6,1,155,two_sided,2,"E,W",W,3,13,1,4,6,0.072727273,0,0.857142857,0.92987013,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,13,7,1,155,two_sided,2,"E,W",W,3,13,1,4,7,0.072727273,0,1,1.072727273,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,14,0,1,155,two_sided,2,"E,W",W,3,13,2,4,0,0.072727273,0.25,0,0.322727273,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,14,1,1,155,two_sided,2,"E,W",W,3,13,2,4,1,0.072727273,0.25,0.142857143,0.465584416,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,14,2,1,155,two_sided,2,"E,W",W,3,13,2,4,2,0.072727273,0.25,0.285714286,0.608441558,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,14,3,1,155,two_sided,2,"E,W",W,3,13,2,4,3,0.072727273,0.25,0.428571429,0.751298701,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,14,4,1,155,two_sided,2,"E,W",W,3,13,2,4,4,0.072727273,0.25,0.571428571,0.894155844,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,14,5,1,155,two_sided,2,"E,W",W,3,13,2,4,5,0.072727273,0.25,0.714285714,1.037012987,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,14,6,1,155,two_sided,2,"E,W",W,3,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,14,7,1,155,two_sided,2,"E,W",W,3,13,2,4,7,0.072727273,0.25,1,1.322727273,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,15,0,1,155,two_sided,2,"E,W",W,3,13,3,4,0,0.072727273,0.5,0,0.572727273,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,15,1,1,155,two_sided,2,"E,W",W,3,13,3,4,1,0.072727273,0.5,0.142857143,0.715584416,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,15,2,1,155,two_sided,2,"E,W",W,3,13,3,4,2,0.072727273,0.5,0.285714286,0.858441558,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,15,3,1,155,two_sided,2,"E,W",W,3,13,3,4,3,0.072727273,0.5,0.428571429,1.001298701,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,15,4,1,155,two_sided,2,"E,W",W,3,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,15,5,1,155,two_sided,2,"E,W",W,3,13,3,4,5,0.072727273,0.5,0.714285714,1.287012987,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,15,6,1,155,two_sided,2,"E,W",W,3,13,3,4,6,0.072727273,0.5,0.857142857,1.42987013,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,15,7,1,155,two_sided,2,"E,W",W,3,13,3,4,7,0.072727273,0.5,1,1.572727273,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,16,0,1,155,two_sided,2,"E,W",E,3,18,3,38,0,0.690909091,0.5,0,1.190909091,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,16,1,1,155,two_sided,2,"E,W",E,3,18,3,38,1,0.690909091,0.5,0.142857143,1.333766234,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,16,2,1,155,two_sided,2,"E,W",E,3,18,3,38,2,0.690909091,0.5,0.285714286,1.476623377,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,16,3,1,155,two_sided,2,"E,W",E,3,18,3,38,3,0.690909091,0.5,0.428571429,1.619480519,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,16,4,1,155,two_sided,2,"E,W",E,3,18,3,38,4,0.690909091,0.5,0.571428571,1.762337662,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,16,5,1,155,two_sided,2,"E,W",E,3,18,3,38,5,0.690909091,0.5,0.714285714,1.905194805,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,16,6,1,155,two_sided,2,"E,W",E,3,18,3,38,6,0.690909091,0.5,0.857142857,2.048051948,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,16,7,1,155,two_sided,2,"E,W",E,3,18,3,38,7,0.690909091,0.5,1,2.190909091,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,17,0,1,155,two_sided,2,"E,W",E,3,18,2,38,0,0.690909091,0.25,0,0.940909091,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,17,1,1,155,two_sided,2,"E,W",E,3,18,2,38,1,0.690909091,0.25,0.142857143,1.083766234,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,17,2,1,155,two_sided,2,"E,W",E,3,18,2,38,2,0.690909091,0.25,0.285714286,1.226623377,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,17,3,1,155,two_sided,2,"E,W",E,3,18,2,38,3,0.690909091,0.25,0.428571429,1.369480519,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,17,4,1,155,two_sided,2,"E,W",E,3,18,2,38,4,0.690909091,0.25,0.571428571,1.512337662,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,17,5,1,155,two_sided,2,"E,W",E,3,18,2,38,5,0.690909091,0.25,0.714285714,1.655194805,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,17,6,1,155,two_sided,2,"E,W",E,3,18,2,38,6,0.690909091,0.25,0.857142857,1.798051948,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,17,7,1,155,two_sided,2,"E,W",E,3,18,2,38,7,0.690909091,0.25,1,1.940909091,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,18,0,1,155,two_sided,2,"E,W",E,3,18,1,38,0,0.690909091,0,0,0.690909091,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,18,1,1,155,two_sided,2,"E,W",E,3,18,1,38,1,0.690909091,0,0.142857143,0.833766234,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,18,2,1,155,two_sided,2,"E,W",E,3,18,1,38,2,0.690909091,0,0.285714286,0.976623377,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,18,3,1,155,two_sided,2,"E,W",E,3,18,1,38,3,0.690909091,0,0.428571429,1.119480519,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,18,4,1,155,two_sided,2,"E,W",E,3,18,1,38,4,0.690909091,0,0.571428571,1.262337662,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,18,5,1,155,two_sided,2,"E,W",E,3,18,1,38,5,0.690909091,0,0.714285714,1.405194805,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,18,6,1,155,two_sided,2,"E,W",E,3,18,1,38,6,0.690909091,0,0.857142857,1.548051948,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,18,7,1,155,two_sided,2,"E,W",E,3,18,1,38,7,0.690909091,0,1,1.690909091,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,23,0,2,129,two_sided,2,"E,W",W,3,23,1,41,0,0.745454545,0,0,0.745454545,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,23,1,2,129,two_sided,2,"E,W",W,3,23,1,41,1,0.745454545,0,0.142857143,0.888311688,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,23,2,2,129,two_sided,2,"E,W",W,3,23,1,41,2,0.745454545,0,0.285714286,1.031168831,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,23,3,2,129,two_sided,2,"E,W",W,3,23,1,41,3,0.745454545,0,0.428571429,1.174025974,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,23,4,2,129,two_sided,2,"E,W",W,3,23,1,41,4,0.745454545,0,0.571428571,1.316883117,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,23,5,2,129,two_sided,2,"E,W",W,3,23,1,41,5,0.745454545,0,0.714285714,1.45974026,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,23,6,2,129,two_sided,2,"E,W",W,3,23,1,41,6,0.745454545,0,0.857142857,1.602597403,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,23,7,2,129,two_sided,2,"E,W",W,3,23,1,41,7,0.745454545,0,1,1.745454545,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,24,0,2,129,two_sided,2,"E,W",W,3,23,2,41,0,0.745454545,0.25,0,0.995454545,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,24,1,2,129,two_sided,2,"E,W",W,3,23,2,41,1,0.745454545,0.25,0.142857143,1.138311688,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,24,2,2,129,two_sided,2,"E,W",W,3,23,2,41,2,0.745454545,0.25,0.285714286,1.281168831,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,24,3,2,129,two_sided,2,"E,W",W,3,23,2,41,3,0.745454545,0.25,0.428571429,1.424025974,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,24,4,2,129,two_sided,2,"E,W",W,3,23,2,41,4,0.745454545,0.25,0.571428571,1.566883117,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,24,5,2,129,two_sided,2,"E,W",W,3,23,2,41,5,0.745454545,0.25,0.714285714,1.70974026,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,24,6,2,129,two_sided,2,"E,W",W,3,23,2,41,6,0.745454545,0.25,0.857142857,1.852597403,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,24,7,2,129,two_sided,2,"E,W",W,3,23,2,41,7,0.745454545,0.25,1,1.995454545,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,25,0,2,129,two_sided,2,"E,W",W,3,23,3,41,0,0.745454545,0.5,0,1.245454545,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,25,1,2,129,two_sided,2,"E,W",W,3,23,3,41,1,0.745454545,0.5,0.142857143,1.388311688,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,25,2,2,129,two_sided,2,"E,W",W,3,23,3,41,2,0.745454545,0.5,0.285714286,1.531168831,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,25,3,2,129,two_sided,2,"E,W",W,3,23,3,41,3,0.745454545,0.5,0.428571429,1.674025974,680,262,0.614705882,472,1.85,4,155,5440,ok,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,7,final_rank_00_layout_002,final_rank_00_layout_002,3,25,4,2,129,two_sided,2,"E,W",W,3,23,3,41,4,0.745454545,0.5,0.571428571,1.816883117,680,262,0.614705882,472,1.85,4,155,5440,ok,
